PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,RelSpeed,SpinRate,SpinAxis,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak,VertApprAngle,HorzApprAngle,PlateLocHeight,PlateLocSide,ExitSpeed,Angle,Direction,Distance,Level,GameID,PitchUID,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence
351,9/13/2025,56:20.1,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,85.93861,2271.672917,200.985369,6.57952,1.49815,5.92765,21.25867,7.66764,-5.462154,-1.48021,3.08571,-0.51408,72.41879,38.16428,30.180207,237.5867,TeamExclusive,20250913-UofSanDiego-Private-2,5644e420-90d3-11f0-b482-5d1185df5079,High,High,High
352,9/13/2025,56:46.0,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,70.53344,2141.822689,41.177584,6.47149,2.01244,4.84733,-10.54351,-10.96213,-12.273701,-5.133894,0.82276,-1.9358,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,65ac8670-90d3-11f0-b482-5d1185df5079,High,High,High
353,9/13/2025,56:58.5,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,85.28323,2256.718447,206.738007,6.60324,1.66725,5.99807,20.00824,9.42823,-4.989814,-1.674584,3.71179,-0.66969,73.07854,67.887902,-173.419648,,TeamExclusive,20250913-UofSanDiego-Private-2,6d231400-90d3-11f0-b482-5d1185df5079,High,High,High
354,9/13/2025,57:13.9,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,70.67056,1941.846861,41.370253,6.44682,1.9591,5.05232,-9.35938,-10.01272,-11.770996,-2.841523,1.19891,0.11951,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,767602b0-90d3-11f0-b482-5d1185df5079,High,High,High
355,9/13/2025,57:26.6,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,86.05964,2146.952042,223.309745,6.42591,1.91404,5.99536,13.11131,11.17005,-5.268037,-0.962808,3.78958,0.09143,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,7dd14010-90d3-11f0-b482-5d1185df5079,High,High,High
356,9/13/2025,57:40.3,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,73.30333,2146.342529,41.216604,6.44491,1.95524,5.10917,-9.06217,-9.3778,-9.519852,-4.291986,2.89943,-1.31014,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,860a3340-90d3-11f0-b482-5d1185df5079,High,High,High
357,9/13/2025,58:06.4,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,87.99499,2308.384616,217.202145,6.67101,1.95538,5.77404,13.86883,9.59721,-5.448628,-0.643879,3.66434,0.55646,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,95a5dde0-90d3-11f0-b482-5d1185df5079,High,High,High
358,9/13/2025,58:18.3,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,87.43753,2273.381347,213.001132,6.57476,1.80954,5.9632,15.88804,9.48733,-4.522436,-0.63051,4.32265,0.43477,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,9ca7b0a0-90d3-11f0-b482-5d1185df5079,High,High,High
359,9/13/2025,58:30.2,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,87.23873,2165.388728,220.782401,6.40183,1.914,5.78815,14.93639,11.78375,-6.382454,0.831034,2.49282,1.70414,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,a3c19f40-90d3-11f0-b482-5d1185df5079,High,High,High
360,9/13/2025,58:45.4,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,87.65447,2237.702892,210.096228,6.79191,1.44469,5.89999,17.41847,9.36981,-5.512351,0.003852,3.45705,0.66745,83.99905,21.650956,-37.879101,233.73835,TeamExclusive,20250913-UofSanDiego-Private-2,ace1be20-90d3-11f0-b482-5d1185df5079,High,High,High
361,9/13/2025,59:08.7,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,88.79672,2199.515108,197.002636,6.59638,1.67741,5.68525,18.15501,5.17201,-6.361405,-1.48926,2.32439,-0.14216,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,bab0e620-90d3-11f0-b482-5d1185df5079,High,High,High
362,9/13/2025,59:30.5,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,71.57874,1970.108489,46.084823,6.43469,2.04604,5.18222,-8.33674,-10.57831,-11.365234,-2.774843,1.32172,0.32302,57.53072,-68.784807,97.044863,1.62943,TeamExclusive,20250913-UofSanDiego-Private-2,c7d5eb70-90d3-11f0-b482-5d1185df5079,High,High,High
363,9/13/2025,59:59.6,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,70.87786,1984.988384,48.814642,6.52958,1.64845,5.03446,-9.02934,-12.5369,-12.991537,-4.998151,-0.00916,-2.0186,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,d9378900-90d3-11f0-b482-5d1185df5079,High,High,High
364,9/13/2025,00:16.9,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,89.3479,2198.365473,187.341047,6.84887,1.28661,5.77049,20.8482,2.52977,-4.87934,-2.003733,3.70296,-0.78966,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,e34b0890-90d3-11f0-b482-5d1185df5079,High,High,High
365,9/13/2025,00:29.1,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,88.72113,2193.75239,188.987157,6.89978,1.39535,5.68206,21.84934,3.25197,-5.567293,0.507895,3.09035,1.59784,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,eaa841c0-90d3-11f0-b482-5d1185df5079,High,High,High
366,9/13/2025,00:44.1,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,87.08266,2220.806584,183.639064,6.85773,1.23782,5.93806,20.9508,1.2537,-6.204001,-2.073191,2.60484,-0.79086,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,f3aa2a40-90d3-11f0-b482-5d1185df5079,High,High,High
367,9/13/2025,00:59.8,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,89.54021,2281.806199,184.519194,7.0395,1.19931,5.92049,22.52155,1.67996,-5.175176,-1.522317,3.48426,-0.35372,82.52838,40.751304,69.051532,285.70884,TeamExclusive,20250913-UofSanDiego-Private-2,fcfd18f0-90d3-11f0-b482-5d1185df5079,High,High,High
368,9/13/2025,01:16.7,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,90.08968,2286.654209,202.039494,6.91647,1.20078,5.95264,19.90509,7.5717,-4.310076,-1.019428,4.33345,-0.37522,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,06ec95c0-90d4-11f0-b482-5d1185df5079,High,High,High
369,9/13/2025,01:31.3,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,88.86715,2323.902532,208.037611,6.71082,1.50378,5.92444,20.28399,10.08245,-4.561659,0.296575,3.99449,0.93917,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,0fa148a0-90d4-11f0-b482-5d1185df5079,High,High,High
370,9/13/2025,02:15.4,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,79.68248,1962.118028,170.100086,5.76214,-0.94365,5.87543,18.32202,-2.94626,-4.191015,0.62458,4.25093,-0.1182,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,29fedb40-90d4-11f0-b482-5d1185df5079,High,High,High
371,9/13/2025,02:27.9,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,80.58358,2043.04809,148.014988,5.79529,-1.09668,6.01498,17.28084,-9.90099,-5.578616,-0.200793,2.98046,-0.45768,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,318e20f0-90d4-11f0-b482-5d1185df5079,High,High,High
372,9/13/2025,02:41.1,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,70.28251,2147.999045,343.296881,5.68774,-0.72251,5.55169,-11.31418,3.97988,-12.07865,3.473468,0.35361,2.19218,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,397857e0-90d4-11f0-b482-5d1185df5079,High,High,High
373,9/13/2025,02:59.8,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,75.86663,1542.08771,147.020973,5.76569,-1.02016,6.00859,15.5665,-9.04741,-8.69139,1.050403,0.64989,0.70866,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,44894a40-90d4-11f0-b482-5d1185df5079,High,High,High
374,9/13/2025,03:12.7,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,84.76766,1967.194749,155.81158,5.80094,-0.88378,5.84679,20.02414,-8.37926,-4.56504,-0.495911,3.37642,-0.64657,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,4c376290-90d4-11f0-b482-5d1185df5079,High,High,High
375,9/13/2025,03:41.1,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,87.6074,1902.846026,141.214444,5.84818,-0.83596,6.1556,14.45946,-10.57595,-5.746304,0.195667,2.56487,0.22632,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,5d23f730-90d4-11f0-b482-5d1185df5079,High,High,High
