Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Merrimack,Brooks Craigue,All,247,48,85.7,101.2,102.7,25.0%,11.9°,12.0°,29.2,0.0%,0,0.296,.289,0.34,.375,39.6%,33.3%,25.0%,40.9%,66.1%,87.5%,21.0%,16.8%,108.0
Saint Joseph's,Ben Peterson,All,250,29,87.2,103.9,105.3,48.3%,10.8°,11.1°,44.8,6.9%,2,0.208,.209,0.34,.318,41.4%,24.1%,31.0%,40.4%,65.1%,73.2%,21.3%,38.6%,97.0
Northern Colorado,Brandon Sanchez,All,415,61,84.7,100.1,103.1,27.9%,1.9°,4.2°,21.3,1.6%,1,0.217,.247,0.34,.369,59.0%,13.1%,14.8%,39.8%,65.0%,84.9%,19.8%,18.8%,109.0
Emmanuel (GA),Dee Oliver,All,127,20,83.9,97.7,98.9,20.0%,10.2°,21.0°,35.0,0.0%,0,0.286,.208,0.34,.282,45.0%,20.0%,25.0%,38.6%,62.3%,90.9%,21.6%,14.3%,115.0
Harvard,Matthew Witkow,All,535,72,88.0,100.1,102.0,33.3%,4.1°,8.1°,43.1,0.0%,0,0.253,.311,0.34,.389,50.0%,11.1%,37.5%,33.5%,52.0%,83.5%,17.9%,22.3%,109.0
Old Dominion,TJ Aiken,All,866,115,87.7,102.2,105.9,33.9%,5.9°,10.7°,31.3,1.7%,2,0.241,.243,0.34,.353,53.0%,19.1%,23.5%,37.6%,63.8%,78.1%,16.5%,29.8%,114.0
Brown,Matt Luigs,All,645,113,85.4,99.0,103.0,24.8%,3.8°,8.4°,39.8,1.8%,2,0.283,.267,0.34,.340,52.2%,14.2%,33.6%,38.8%,64.2%,91.8%,18.6%,16.4%,126.0
Little Rock,Jerdy Lopez,All,658,136,85.6,99.3,101.5,22.8%,2.6°,2.3°,30.1,0.0%,0,0.287,.254,0.34,.338,52.2%,16.2%,26.5%,41.0%,66.9%,93.9%,16.6%,11.1%,116.0
Penn,Michael Powell,All,281,47,85.7,100.8,105.0,36.2%,7.9°,-2.1°,23.4,2.1%,1,0.259,.233,0.34,.327,48.9%,27.7%,10.6%,43.1%,64.4%,86.8%,27.6%,20.7%,106.0
UT Martin,TJ Dunsford,All,285,55,87.3,103.2,108.0,34.5%,8.1°,11.5°,30.9,7.3%,4,0.254,.292,0.34,.372,49.1%,25.5%,23.6%,45.3%,65.6%,88.1%,28.7%,24.8%,86.0
Western Kentucky,Kiefer Tarnoki,All,111,17,83.6,92.5,96.6,5.9%,6.6°,9.4°,52.9,0.0%,0,0.292,.274,0.34,.292,41.2%,17.6%,41.2%,42.3%,61.1%,87.9%,24.6%,19.1%,104.0
CSU Bakersfield,Yahir Acevedo,All,231,36,81.6,100.8,108.2,25.0%,10.6°,15.1°,47.2,2.8%,1,0.278,.250,0.34,.308,27.8%,27.8%,41.7%,44.6%,63.6%,76.2%,30.3%,35.9%,70.0
Appalachian State,Joseph Zamora,All,501,100,82.5,96.5,100.0,14.0%,14.9°,12.2°,36.0,0.0%,0,0.278,.249,0.34,.303,37.0%,27.0%,29.0%,41.5%,67.5%,94.2%,23.8%,14.9%,120.0
Monmouth,Brendan Buecker,All,621,119,80.7,99.4,101.8,23.5%,7.8°,3.9°,27.7,0.0%,0,0.277,.253,0.34,.330,46.2%,22.7%,23.5%,39.9%,62.0%,92.6%,23.7%,16.1%,80.0
Oregon,Jack Brooks,All,767,96,89.1,106.1,110.6,42.7%,10.0°,12.5°,28.1,10.4%,10,0.238,.241,0.34,.358,45.8%,28.1%,20.8%,40.2%,63.5%,86.8%,17.1%,21.1%,99.0
Tulane,Trent Liolios,All,751,134,87.5,102.6,106.1,35.8%,16.3°,16.3°,37.3,3.7%,5,0.264,.301,0.34,.379,34.3%,26.1%,34.3%,42.7%,64.8%,88.8%,25.3%,19.9%,88.0
Louisiana Tech,Elijah Berch,All,613,125,88.6,103.8,107.8,40.0%,10.3°,7.9°,36.8,3.2%,4,0.275,.316,0.34,.390,43.2%,24.0%,26.4%,48.5%,73.2%,87.6%,29.6%,24.2%,92.0
UC Riverside,Lucas Bonham,All,325,58,88.6,102.4,107.1,46.6%,8.5°,15.5°,43.1,10.3%,6,0.25,.268,0.34,.369,39.7%,25.9%,29.3%,44.9%,66.2%,74.5%,28.4%,32.2%,74.0
TCU,Rob Liddington,All,614,97,89.6,106.1,109.7,46.4%,8.7°,9.9°,23.7,4.1%,4,0.262,.248,0.34,.342,49.5%,27.8%,16.5%,42.7%,65.1%,88.1%,26.4%,26.3%,90.0
Fordham,Taylor Kirk,All,683,141,81.8,97.8,101.7,12.1%,9.2°,8.9°,35.5,0.0%,0,0.288,.277,0.34,.347,41.1%,24.1%,30.5%,41.3%,59.3%,87.4%,26.6%,15.6%,94.0
Santa Clara,Payton Lambert,All,346,62,83.8,102.2,104.8,37.1%,1.5°,6.6°,32.3,0.0%,0,0.278,.254,0.339,.316,51.6%,17.7%,25.8%,42.2%,62.7%,88.9%,25.0%,22.6%,88.0
San Diego State,Adam Magpoc,All,634,128,86.1,100.1,104.8,27.3%,8.8°,8.8°,39.8,0.8%,1,0.307,.303,0.339,.361,46.1%,18.8%,33.6%,46.5%,66.8%,88.1%,29.6%,19.3%,106.0
Rhode Island,Joel Collado,All,59,6,97.2,102.1,103.0,66.7%,30.4°,20.2°,66.7,16.7%,1,0.231,.165,0.339,.282,0.0%,50.0%,33.3%,49.2%,72.0%,77.8%,32.4%,34.5%,120.0
NJIT,Rowin O'Connor,All,148,18,80.1,101.2,104.7,27.8%,17.8°,18.5°,50.0,5.6%,1,0.324,.211,0.339,.249,33.3%,27.8%,38.9%,52.7%,72.5%,80.0%,35.4%,33.3%,36.0
Tarleton State,Cage McCloud,All,632,112,86.8,101.6,103.9,39.3%,10.7°,17.1°,39.3,6.2%,7,0.248,.258,0.339,.345,42.0%,28.6%,25.0%,45.9%,73.5%,78.5%,21.3%,28.3%,129.0
Eastern Illinois,Joey Hagen,All,230,47,83.0,101.6,108.3,31.9%,6.6°,14.2°,36.2,0.0%,0,0.31,.284,0.339,.327,48.9%,21.3%,29.8%,48.7%,74.3%,89.3%,28.7%,16.1%,108.0
Brown,Mark Henshon,All,652,119,86.2,100.3,103.8,28.6%,2.1°,3.4°,27.7,0.8%,1,0.283,.295,0.339,.367,54.6%,18.5%,23.5%,34.5%,50.6%,94.4%,19.2%,7.6%,76.0
Georgia State,Hunter Carlson,All,775,156,84.9,103.2,110.6,29.5%,14.4°,14.3°,37.2,3.8%,6,0.272,.299,0.339,.383,41.0%,26.3%,24.4%,43.6%,65.2%,89.1%,23.0%,16.9%,104.0
Tennessee Wesleyan,Jonathan Bosque,All,206,23,71.1,86.8,88.1,0.0%,24.1°,-,21.7,0.0%,0,0.194,.114,0.339,.263,34.8%,43.5%,8.7%,39.8%,70.3%,78.8%,22.7%,25.6%,100.0
UMES,Joshua Caldwell,All,74,10,86.1,102.0,103.2,40.0%,-10.5°,-1.6°,20.0,0.0%,0,0.083,.268,0.339,.410,80.0%,0.0%,20.0%,35.1%,60.0%,90.5%,12.8%,11.5%,156.0
Columbia,Tate Vogler,All,494,85,90.6,104.5,107.2,48.2%,3.0°,7.0°,31.8,3.5%,3,0.264,.302,0.339,.389,55.3%,20.0%,24.7%,45.7%,68.3%,84.5%,26.6%,23.9%,103.0
Queens (NC),Hunter Huneycutt,All,591,126,80.9,97.9,104.4,18.3%,6.8°,6.4°,38.1,0.0%,0,0.292,.280,0.339,.338,46.8%,22.2%,27.0%,43.7%,69.5%,92.4%,22.5%,15.5%,109.0
Rice,Kutter-Gage Webb,All,910,142,85.0,100.7,105.0,25.4%,15.1°,13.7°,40.8,4.9%,7,0.253,.248,0.339,.340,36.6%,33.1%,26.1%,45.1%,64.0%,86.1%,29.9%,22.9%,85.0
Gardner-Webb,Thad Ector,All,151,20,86.6,102.2,104.4,25.0%,8.8°,12.5°,40.0,0.0%,0,0.241,.227,0.339,.330,45.0%,25.0%,30.0%,42.4%,77.9%,73.6%,13.3%,28.1%,130.0
Pepperdine,Max Aude,All,274,50,80.8,101.8,103.1,24.0%,0.3°,10.8°,24.0,4.0%,2,0.273,.231,0.339,.294,60.0%,20.0%,20.0%,48.5%,77.9%,83.0%,28.0%,22.6%,104.0
San Diego,Diego Gonzalez,All,483,76,82.0,102.4,106.6,34.2%,12.0°,19.4°,30.3,9.2%,7,0.259,.229,0.339,.346,43.4%,35.5%,17.1%,42.2%,56.7%,84.0%,29.0%,26.5%,50.0
Mount St. Mary's,David Stokely,All,356,73,82.7,97.7,102.1,19.2%,19.6°,8.4°,24.7,1.4%,1,0.291,.240,0.339,.300,37.0%,38.4%,19.2%,46.3%,68.8%,93.4%,29.2%,15.8%,101.0
Grambling,Charles Ashe III,All,135,24,85.8,99.4,102.8,29.2%,9.7°,2.9°,37.5,0.0%,0,0.344,.323,0.339,.328,37.5%,20.8%,41.7%,53.3%,73.2%,80.8%,31.2%,30.6%,77.0
Pacific,Levi Sotomayor,All,215,41,84.5,101.4,104.9,24.4%,5.6°,3.1°,41.5,0.0%,0,0.283,.272,0.339,.320,46.3%,17.1%,34.1%,51.2%,79.8%,91.1%,26.7%,16.4%,107.0
Stonehill,Samuel Parks,All,228,36,80.7,90.3,95.7,2.8%,16.0°,16.3°,44.4,0.0%,0,0.286,.280,0.339,.374,30.6%,27.8%,38.9%,36.0%,56.0%,91.1%,20.3%,6.1%,116.0
UMass,Ryan Kolben,All,191,25,86.9,105.5,105.5,40.0%,12.1°,18.4°,28.0,16.0%,4,0.275,.206,0.339,.358,44.0%,28.0%,20.0%,38.2%,55.4%,80.4%,25.0%,32.9%,85.0
Western Michigan,Cooper Hums,All,145,22,87.2,96.7,99.8,18.2%,25.4°,10.6°,27.3,4.5%,1,0.233,.208,0.339,.348,27.3%,50.0%,18.2%,40.0%,60.3%,88.6%,26.4%,22.4%,106.0
Utah,Zakye Hawkins,All,254,47,84.7,102.2,107.8,29.8%,14.9°,13.8°,27.7,4.3%,2,0.267,.236,0.339,.308,36.2%,27.7%,19.1%,40.6%,65.4%,90.0%,22.4%,14.6%,104.0
Duke,Collin Anderson,All,697,101,84.5,100.4,104.5,28.7%,14.2°,15.3°,40.6,3.0%,3,0.26,.231,0.339,.303,33.7%,21.8%,30.7%,46.3%,69.3%,83.9%,26.7%,24.8%,82.0
Washington,Blake Wilson,All,586,104,86.5,102.8,107.0,37.5%,12.8°,8.4°,25.0,2.9%,3,0.265,.217,0.338,.293,45.2%,28.8%,19.2%,48.6%,71.7%,77.5%,31.0%,31.9%,65.0
Marshall,Mason Onate,All,441,74,85.4,99.3,105.7,23.0%,7.1°,12.5°,28.4,2.7%,2,0.266,.260,0.338,.328,50.0%,16.2%,24.3%,38.1%,63.7%,91.1%,18.1%,19.6%,105.0
The Citadel,Rhyder Poppell,All,118,12,87.7,104.1,106.3,33.3%,27.8°,26.7°,25.0,16.7%,2,0.136,.169,0.338,.353,33.3%,41.7%,8.3%,32.2%,56.0%,71.4%,14.7%,34.2%,76.0
Georgia College,Evan Cowan,All,148,24,80.1,92.4,92.6,8.3%,-4.5°,-7.3°,12.5,0.0%,0,0.294,.206,0.338,.238,70.8%,16.7%,8.3%,44.6%,75.4%,83.7%,25.3%,18.2%,53.0
South Carolina,Jake Randolph,All,463,75,88.1,103.0,107.2,30.7%,5.5°,15.3°,41.3,5.3%,4,0.224,.278,0.338,.392,42.7%,26.7%,29.3%,43.2%,67.8%,84.8%,22.1%,21.0%,108.0
Evansville,Harrison Taubert,All,618,57,85.7,103.4,105.0,28.1%,19.6°,11.0°,35.1,7.0%,4,0.165,.193,0.338,.371,28.1%,24.6%,24.6%,37.9%,65.3%,69.3%,16.0%,39.7%,122.0
Illinois-Chicago,Andrew Pyszka,All,373,53,86.3,99.5,106.5,24.5%,3.8°,-7.3°,26.4,0.0%,0,0.257,.201,0.338,.289,56.6%,17.0%,24.5%,37.8%,56.5%,81.5%,18.1%,22.7%,80.0
Cal Poly,Dante Vachini,All,627,129,87.2,102.8,109.4,37.2%,9.1°,8.0°,24.0,2.3%,3,0.297,.258,0.338,.308,48.8%,22.5%,24.0%,40.2%,62.4%,91.2%,25.0%,16.7%,95.0
NJIT,Brody Levin,All,108,20,87.3,98.8,99.8,25.0%,13.4°,16.0°,25.0,5.0%,1,0.286,.285,0.338,.358,45.0%,25.0%,20.0%,49.1%,65.4%,82.4%,33.9%,26.4%,86.0
Saint Joseph's,Jason Janesko,All,804,111,86.5,108.0,112.6,42.3%,5.0°,6.9°,27.9,6.3%,7,0.271,.226,0.338,.303,55.0%,18.9%,23.4%,39.2%,63.6%,77.7%,21.5%,30.8%,98.0
Iowa,Kellen Strohmeyer,All,604,97,88.5,106.3,109.5,40.2%,9.9°,7.1°,27.8,6.2%,6,0.266,.289,0.338,.373,54.6%,23.7%,17.5%,47.2%,68.8%,86.7%,30.5%,25.3%,88.0
Tulane,James Agabedis III,All,476,71,88.7,101.9,104.4,40.8%,13.5°,13.5°,31.0,7.0%,5,0.241,.240,0.338,.320,43.7%,28.2%,22.5%,46.4%,62.0%,78.4%,33.5%,34.4%,79.0
Towson,Nick LoBello,All,336,70,83.2,99.3,101.7,27.1%,13.0°,11.1°,25.7,1.4%,1,0.273,.214,0.338,.314,44.3%,22.9%,21.4%,49.4%,75.6%,80.5%,26.7%,24.7%,117.0
UC Irvine,Tommy Farmer,All,533,85,86.1,100.9,104.3,32.9%,19.1°,13.6°,32.9,3.5%,3,0.239,.225,0.338,.326,31.8%,34.1%,27.1%,40.2%,70.3%,79.1%,16.9%,29.9%,130.0
Elon,Vince Fattore,All,523,77,86.4,104.3,110.3,33.8%,17.0°,13.3°,27.3,7.8%,6,0.2,.217,0.338,.337,39.0%,27.3%,19.5%,39.4%,67.6%,83.3%,18.6%,23.3%,123.0
Hofstra,Michael Brown,All,686,130,84.0,98.5,104.8,18.5%,7.1°,9.0°,32.3,0.8%,1,0.287,.272,0.338,.333,50.8%,19.2%,26.2%,38.8%,59.6%,93.7%,17.8%,10.5%,95.0
UC Santa Barbara,Will Vasseur,All,608,147,86.9,101.6,105.5,29.9%,1.0°,1.7°,30.6,1.4%,2,0.319,.289,0.338,.325,55.8%,14.3%,25.2%,47.7%,67.3%,94.5%,31.8%,16.2%,55.0
Rutgers,Quinten Perilli,All,330,47,87.8,104.7,112.2,34.0%,14.0°,15.9°,36.2,6.4%,3,0.215,.263,0.338,.404,38.3%,23.4%,25.5%,38.2%,59.3%,84.3%,20.6%,31.0%,121.0
Houston Christian,Levi Castilleja,All,372,76,81.4,98.8,102.7,21.1%,6.1°,6.8°,38.2,2.6%,2,0.259,.283,0.338,.345,44.7%,25.0%,27.6%,44.9%,64.9%,92.9%,31.2%,12.0%,85.0
Campbell,Logan Chapman,All,583,118,87.1,103.1,107.7,36.4%,9.3°,11.5°,24.6,3.4%,4,0.273,.271,0.338,.351,46.6%,22.9%,22.9%,50.6%,74.7%,90.7%,33.1%,20.0%,81.0
Troy,Dillon Kuehl,All,161,18,82.0,98.9,100.9,16.7%,14.3°,23.0°,27.8,0.0%,0,0.2,.181,0.338,.347,33.3%,22.2%,33.3%,31.1%,49.1%,85.7%,21.2%,30.0%,109.0
Alcorn State,Keaten Hawk,All,188,21,78.5,104.4,104.8,23.8%,-8.3°,7.3°,23.8,0.0%,0,0.229,.174,0.338,.273,61.9%,9.5%,19.0%,44.7%,72.8%,71.2%,23.4%,38.1%,106.0
UNC Asheville,Tyler Parks,All,261,50,81.7,94.5,99.1,10.0%,13.0°,7.2°,36.0,0.0%,0,0.271,.272,0.337,.329,42.0%,26.0%,28.0%,41.4%,61.5%,90.7%,23.7%,15.7%,102.0
Tennessee,Blaine Brown,All,892,167,93.5,110.0,112.7,58.7%,9.5°,11.6°,29.9,13.8%,23,0.234,.316,0.337,.430,46.7%,25.7%,23.4%,51.1%,75.7%,85.8%,31.2%,27.6%,67.0
Texas,Jonah Williams,All,73,13,87.6,100.3,103.4,23.1%,-10.8°,1.8°,30.8,0.0%,0,0.267,.276,0.337,.348,69.2%,23.1%,7.7%,43.8%,61.3%,89.5%,31.0%,12.5%,70.0
Harvard,Jack Rickheim,All,563,87,85.6,102.0,105.9,39.1%,19.6°,12.6°,33.3,2.3%,2,0.28,.227,0.337,.301,33.3%,34.5%,27.6%,45.6%,66.4%,82.1%,24.2%,26.8%,81.0
Valparaiso,Javin Gauthier,All,581,87,82.6,99.1,102.3,21.8%,16.4°,18.7°,39.1,3.4%,3,0.218,.212,0.337,.313,35.6%,32.2%,24.1%,41.3%,66.2%,81.1%,23.8%,30.0%,123.0
Texas A&M,Terrence Kiel II,All,549,93,86.0,98.4,103.3,29.0%,4.0°,2.3°,26.9,0.0%,0,0.252,.250,0.337,.361,50.5%,17.2%,23.7%,36.8%,62.3%,93.7%,18.7%,15.3%,95.0
Bradley,AJ Garcia,All,416,65,83.0,101.0,105.2,23.1%,12.4°,23.4°,35.4,3.1%,2,0.247,.195,0.337,.288,40.0%,36.9%,18.5%,45.9%,66.2%,80.9%,27.5%,27.7%,88.0
Saint Mary's (CA),Nicholas Allred,All,352,68,86.9,105.1,108.2,38.2%,14.4°,18.0°,36.8,5.9%,4,0.292,.260,0.337,.336,38.2%,27.9%,29.4%,54.0%,76.5%,82.9%,36.7%,31.1%,63.0
UCLA,Dominic Cadiz,All,410,72,86.5,102.6,108.6,30.6%,14.6°,10.1°,31.9,1.4%,1,0.256,.258,0.337,.346,38.9%,29.2%,20.8%,37.3%,54.6%,86.0%,23.3%,18.3%,95.0
Samford,Jeffrey Ince,All,687,125,86.0,102.9,106.3,35.2%,13.9°,19.5°,33.6,4.8%,6,0.279,.261,0.337,.353,40.8%,28.8%,24.0%,52.8%,78.0%,83.0%,34.8%,26.4%,99.0
Stetson,Renzo Gonzalez,All,769,157,87.4,101.7,104.3,35.7%,5.5°,11.4°,33.1,1.3%,2,0.297,.289,0.337,.347,51.0%,18.5%,25.5%,44.5%,62.6%,90.3%,28.4%,19.6%,89.0
Angelo State,Chase Pendley,All,40,6,83.9,102.3,103.0,33.3%,1.4°,-,66.7,0.0%,0,0.25,-,0.337,-,33.3%,0.0%,66.7%,27.5%,50.0%,100.0%,9.1%,0.0%,
Florida,Justin Nadeau,All,58,11,87.5,96.2,98.8,18.2%,17.4°,4.4°,18.2,0.0%,0,0.231,.189,0.337,.290,45.5%,27.3%,9.1%,44.8%,75.9%,81.8%,13.8%,19.2%,101.0
San Diego State,Zane Kelly,All,799,101,86.8,103.7,106.9,33.7%,23.6°,22.7°,33.7,9.9%,10,0.214,.184,0.337,.320,25.7%,38.6%,19.8%,45.8%,71.7%,81.5%,26.7%,26.0%,108.0
Montreat,Dawson Bryant,All,44,6,76.9,92.7,93.1,0.0%,-4.0°,-,16.7,0.0%,0,0.25,-,0.337,-,83.3%,0.0%,0.0%,45.5%,65.0%,100.0%,29.2%,25.0%,
Little Rock,Ty Rhoades,All,572,108,88.5,103.3,105.3,38.0%,15.4°,10.9°,42.6,0.9%,1,0.278,.275,0.337,.331,37.0%,20.4%,36.1%,53.0%,76.9%,85.0%,34.3%,23.8%,92.0
Kennesaw State,Jamarie Brooks,All,60,10,85.9,105.4,106.7,20.0%,-9.0°,16.4°,20.0,10.0%,1,0.214,.260,0.337,.372,70.0%,20.0%,10.0%,36.7%,58.1%,83.3%,13.8%,27.3%,133.0
Monmouth,Aidan Bretschneider,All,247,37,76.1,101.4,101.6,21.6%,4.8°,13.3°,29.7,8.1%,3,0.255,.189,0.337,.251,51.4%,32.4%,13.5%,38.9%,50.9%,84.5%,28.6%,33.3%,60.0
Fresno State,Marcus Nolen,All,686,107,90.6,103.3,108.9,41.1%,19.4°,17.7°,41.1,9.3%,10,0.237,.242,0.337,.341,27.1%,30.8%,34.6%,48.8%,71.9%,71.3%,32.8%,43.3%,81.0
Lamar,Theo Kummer,All,490,92,85.3,98.0,103.4,18.5%,9.4°,10.3°,33.7,2.2%,2,0.257,.251,0.337,.325,42.4%,30.4%,23.9%,47.8%,69.3%,89.8%,26.9%,17.1%,105.0
Carson-Newman,Cole Nathan,All,188,30,82.1,98.0,100.2,20.0%,1.7°,4.9°,40.0,0.0%,0,0.257,.304,0.337,.396,53.3%,10.0%,33.3%,39.4%,59.7%,84.8%,25.2%,18.9%,94.0
Penn,Matthew Pazak,All,56,7,90.0,111.0,111.1,42.9%,-14.4°,8.4°,28.6,14.3%,1,0.25,.191,0.337,.380,42.9%,0.0%,28.6%,35.7%,45.8%,63.6%,28.1%,35.0%,80.0
Miami,Max Galvin,All,476,109,86.1,100.4,106.8,33.9%,3.0°,4.4°,27.5,1.8%,2,0.279,.286,0.336,.348,53.2%,17.4%,24.8%,45.2%,59.4%,95.4%,33.1%,11.6%,51.0
USC,Abbrie Covarrubias,All,806,145,85.0,102.7,106.1,33.8%,7.4°,5.1°,27.6,1.4%,2,0.268,.277,0.336,.345,49.0%,21.4%,23.4%,42.8%,62.9%,87.2%,25.6%,21.2%,82.0
Whitworth,Kyle Memarian,All,42,11,85.0,92.6,92.6,9.1%,14.2°,-8.4°,18.2,0.0%,0,0.25,.182,0.336,.271,36.4%,9.1%,18.2%,47.6%,89.5%,88.2%,13.0%,15.0%,165.0
Columbia,Jackson Brewer,All,544,86,90.3,105.2,108.9,40.7%,10.8°,17.4°,37.2,9.3%,8,0.246,.273,0.336,.375,39.5%,25.6%,27.9%,49.4%,70.3%,82.0%,29.1%,28.6%,98.0
East Carolina,Matthew Lashley,All,554,93,83.5,94.7,101.6,9.7%,11.9°,9.2°,29.0,0.0%,0,0.264,.259,0.336,.329,47.3%,29.0%,20.4%,38.4%,60.4%,86.1%,20.4%,16.0%,110.0
USF,Jack Lutz,All,620,143,86.4,98.8,103.4,25.9%,4.0°,4.1°,28.7,0.0%,0,0.292,.300,0.336,.348,55.9%,16.8%,23.8%,48.7%,72.1%,92.9%,30.5%,11.3%,90.0
Liberty,Dylan Grabowski,All,317,44,90.6,106.0,107.5,43.2%,19.6°,8.5°,36.4,2.3%,1,0.241,.256,0.336,.370,34.1%,40.9%,22.7%,39.7%,58.6%,91.0%,26.1%,16.7%,91.0
Longwood,Jayson Nash,All,373,65,83.8,99.8,102.7,18.5%,10.7°,15.6°,29.2,1.5%,1,0.272,.271,0.336,.350,43.1%,33.8%,21.5%,39.1%,58.5%,87.5%,23.9%,23.3%,81.0
East Carolina,Colby Wallace,All,815,194,87.8,102.1,108.8,36.6%,10.9°,6.7°,37.6,1.0%,2,0.315,.311,0.336,.356,40.7%,19.6%,31.4%,47.5%,68.1%,87.6%,29.6%,17.8%,79.0
Manhattan,Colin Basehore,All,40,6,85.5,102.4,106.4,16.7%,6.9°,12.5°,33.3,0.0%,0,0.25,.238,0.336,.319,33.3%,33.3%,33.3%,35.0%,64.7%,90.9%,13.0%,28.6%,109.0
Iowa,Miles Risley,All,675,76,88.2,102.2,106.4,32.9%,19.5°,16.5°,40.8,6.6%,5,0.246,.218,0.336,.341,27.6%,27.6%,31.6%,36.4%,52.6%,83.3%,22.9%,31.7%,77.0
Tulane,Matthias Haas,All,724,132,86.1,100.8,104.5,33.3%,7.5°,9.8°,36.4,3.0%,4,0.288,.292,0.336,.348,47.0%,17.4%,30.3%,46.4%,66.0%,87.0%,29.3%,15.5%,89.0
Grand Canyon,Carson Ohland,All,256,47,84.8,100.5,104.1,31.9%,13.0°,11.7°,34.0,2.1%,1,0.258,.257,0.336,.320,40.4%,36.2%,21.3%,40.2%,61.6%,91.3%,23.6%,21.4%,110.0
USC Upstate,Brady Small,All,73,10,88.6,102.6,104.6,50.0%,29.2°,25.5°,20.0,10.0%,1,0.188,.164,0.336,.274,20.0%,70.0%,10.0%,41.1%,59.5%,68.2%,22.2%,33.3%,43.0
Mount St. Mary's,Carson Clark,All,401,70,80.8,96.4,103.4,10.0%,10.0°,11.1°,30.0,0.0%,0,0.268,.253,0.336,.321,48.6%,27.1%,24.3%,35.2%,56.9%,94.5%,20.7%,9.2%,91.0
Grambling,Julio Vasquez,All,108,12,81.7,96.7,97.0,25.0%,15.7°,9.7°,33.3,0.0%,0,0.238,.122,0.336,.348,41.7%,0.0%,33.3%,25.0%,42.9%,77.8%,13.6%,29.6%,107.0
Santa Clara,Mateo Garcia,All,539,95,84.4,102.1,104.9,24.2%,13.1°,13.9°,29.5,1.1%,1,0.248,.250,0.336,.332,42.1%,31.6%,22.1%,45.3%,68.6%,88.4%,28.4%,20.1%,106.0
Long Beach State,Matthew Toomey,All,479,72,86.6,104.6,105.9,33.3%,12.3°,14.1°,37.5,5.6%,4,0.284,.257,0.336,.341,37.5%,26.4%,26.4%,44.3%,69.2%,87.1%,22.4%,19.3%,90.0
Akron,Tucker Biehl,All,363,50,81.9,96.4,98.6,20.0%,-10.4°,-0.8°,20.0,0.0%,0,0.254,.231,0.336,.332,74.0%,8.0%,18.0%,37.2%,57.2%,95.4%,22.7%,16.3%,78.0
Texas A&M-Corpus Christi,Matthew Evans,All,85,15,85.3,97.2,102.0,26.7%,5.9°,2.4°,26.7,0.0%,0,0.263,.241,0.336,.298,53.3%,13.3%,26.7%,43.5%,73.5%,92.0%,23.5%,24.3%,119.0
Arizona,Carson McEntire,All,669,94,91.6,105.6,109.3,51.1%,22.1°,20.2°,33.0,16.0%,15,0.225,.217,0.335,.353,27.7%,41.5%,22.3%,44.8%,64.4%,74.4%,25.4%,35.3%,77.0
Georgia Tech,Coleman Lewis,All,108,15,89.0,106.5,107.5,33.3%,6.8°,16.7°,20.0,13.3%,2,0.24,.212,0.335,.334,53.3%,26.7%,13.3%,45.4%,80.4%,73.0%,19.4%,36.7%,137.0
Louisiana,Donovan LaSalle,All,838,121,92.2,108.4,112.5,52.1%,18.2°,19.2°,35.5,14.9%,18,0.232,.265,0.335,.401,31.4%,37.2%,28.1%,50.6%,73.3%,76.4%,32.2%,32.3%,92.0
Georgetown,Ashtin Gilio,All,276,37,87.9,102.3,106.3,32.4%,16.4°,16.2°,27.0,2.7%,1,0.216,.236,0.335,.352,35.1%,37.8%,24.3%,40.6%,58.7%,79.7%,25.3%,27.7%,72.0
Oklahoma,Alec Blair,All,424,62,90.7,105.5,112.0,41.9%,3.1°,4.4°,22.6,0.0%,0,0.258,.212,0.335,.276,48.4%,22.6%,24.2%,46.2%,71.0%,72.0%,26.9%,35.7%,77.0
Arizona,Cash Brennan,All,326,55,87.4,103.0,107.3,41.8%,2.9°,11.2°,23.6,3.6%,2,0.302,.237,0.335,.304,54.5%,18.2%,23.6%,53.4%,74.1%,77.5%,32.9%,31.6%,59.0
Fordham,Jack Rubin,All,173,26,80.9,103.7,105.2,23.1%,5.6°,9.6°,26.9,0.0%,0,0.257,.253,0.335,.326,53.8%,15.4%,26.9%,37.6%,63.9%,84.8%,18.8%,24.6%,96.0
Rhode Island,Scott Penney,All,752,116,86.7,102.4,107.1,27.6%,9.8°,8.6°,35.3,1.7%,2,0.273,.266,0.335,.348,46.6%,21.6%,28.4%,43.9%,71.8%,83.9%,21.2%,25.2%,117.0
Clemson,Tyler Lichtenberger,All,824,135,89.5,103.4,106.6,35.6%,2.9°,8.9°,20.0,0.7%,1,0.278,.240,0.335,.317,60.0%,18.5%,16.3%,42.2%,62.6%,89.0%,26.1%,24.1%,92.0
Navy,Evan Brown,All,380,74,85.7,104.8,107.6,43.2%,11.9°,16.5°,35.1,6.8%,5,0.281,.297,0.335,.404,39.2%,32.4%,25.7%,41.6%,71.7%,87.2%,21.5%,16.5%,114.0
