Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Rice,Colin Robson,All,245,30,83.8,95.7,101.7,20.0%,14.8°,8.8°,20.0,3.3%,1,0.148,0.163,0.214,0.25,36.7%,40.0%,16.7%,46.9%,66.1%,86.8%,30.0%,25.2%,95
Valparaiso,Cole Lockwood,All,51,12,85.5,94.9,95.5,16.7%,-4.2°,7.4°,16.7,0.0%,0,0.2,0.226,0.214,0.292,75.0%,0.0%,16.7%,37.3%,48.4%,80.0%,20.0%,21.1%,63
St. Bonaventure,Christopher Hoalcraft,All,80,17,90.0,104.3,106.1,52.9%,4.5°,15.7°,17.6,0.0%,0,0.2,0.317,0.214,0.361,64.7%,23.5%,5.9%,43.8%,75.0%,83.3%,22.9%,20.0%,133
James Madison,Jack Anderson,All,121,22,83.4,99.4,101.6,27.3%,9.9°,6.0°,22.7,0.0%,0,0.219,0.263,0.214,0.271,45.5%,18.2%,27.3%,59.5%,73.8%,82.2%,45.0%,26.4%,72
Toledo,Luke Walton,All,119,19,81.7,96.0,99.8,21.1%,6.0°,7.2°,36.8,0.0%,0,0.185,0.269,0.213,0.307,63.2%,10.5%,26.3%,40.3%,62.7%,83.8%,18.3%,25.0%,87
Jacksonville State,Luke Williams,All,154,18,81.1,97.5,101.2,22.2%,15.0°,22.7°,11.1,0.0%,0,0.194,0.11,0.213,0.195,44.4%,44.4%,11.1%,34.4%,59.1%,92.3%,15.9%,15.1%,97
Bowling Green,Vinny Salvione,All,90,18,86.8,100.7,102.5,27.8%,7.6°,-5.5°,11.1,0.0%,0,0.136,0.19,0.213,0.242,66.7%,11.1%,11.1%,40.0%,71.0%,81.8%,23.7%,25.0%,130
Xavier,Peter Johnson,All,122,13,79.7,92.9,103.6,15.4%,3.2°,-8.1°,30.8,0.0%,0,0.185,0.17,0.213,0.207,53.8%,15.4%,23.1%,44.3%,55.6%,72.0%,37.7%,50.0%,6
Middle Tennessee,Brett Rogers,All,104,8,77.8,101.2,106.1,12.5%,-4.5°,5.7°,12.5,0.0%,0,0.059,0.14,0.213,0.278,62.5%,25.0%,12.5%,28.8%,43.9%,61.1%,19.0%,50.0%,86
North Alabama,Justin Santoyo,All,152,29,84.3,97.0,101.0,27.6%,-2.6°,7.7°,24.1,0.0%,0,0.171,0.241,0.212,0.292,58.6%,17.2%,20.7%,42.1%,70.6%,91.7%,19.0%,9.4%,122
Stetson,Jack Harley,All,137,10,85.9,96.3,99.1,10.0%,12.8°,26.9°,30.0,10.0%,1,0.091,0.1,0.212,0.252,40.0%,50.0%,10.0%,35.0%,58.7%,73.0%,14.9%,33.3%,106
Tennessee,Ariel Antigua,All,58,15,87.4,99.8,106.3,26.7%,17.3°,6.9°,26.7,0.0%,0,0.2,0.231,0.212,0.306,33.3%,40.0%,13.3%,56.9%,80.0%,100.0%,39.4%,3.0%,64
Fordham,Mason Dean,All,123,23,83.9,97.5,103.5,21.7%,18.4°,10.4°,21.7,0.0%,0,0.207,0.221,0.212,0.249,43.5%,26.1%,21.7%,36.6%,50.8%,86.7%,23.4%,26.7%,64
Dartmouth,Camden Rush,All,34,6,88.7,96.6,99.1,16.7%,9.9°,8.9°,83.3,0.0%,0,0.143,0.461,0.211,0.504,33.3%,0.0%,66.7%,41.2%,63.2%,91.7%,13.3%,7.1%,90
Saint Mary's (CA),Cody Kashimoto,All,163,28,85.9,99.1,101.3,32.1%,7.5°,15.5°,25.0,0.0%,0,0.158,0.198,0.211,0.251,53.6%,21.4%,25.0%,39.9%,64.9%,92.0%,17.4%,20.0%,97
Charleston Southern,John Emendorfer,All,38,5,85.9,93.7,95.3,20.0%,28.9°,9.9°,60.0,0.0%,0,0.143,0.183,0.211,0.281,0.0%,60.0%,40.0%,31.6%,43.8%,85.7%,22.7%,25.0%,90
Loyola-New Orleans,Drew Lee,All,30,6,94.9,98.1,98.5,50.0%,19.7°,9.3°,50.0,0.0%,0,0.25,0.327,0.211,0.385,16.7%,33.3%,33.3%,40.0%,50.0%,100.0%,36.4%,8.3%,51
Navy,John Loudon,All,69,7,76.7,85.2,90.7,14.3%,4.9°,-39.6°,14.3,0.0%,0,0.143,0.115,0.211,0.195,42.9%,42.9%,14.3%,50.7%,67.9%,78.9%,39.0%,34.3%,37
Florida International,Luca Reyes,All,172,20,88.9,104.3,107.9,35.0%,15.4°,19.3°,15.0,10.0%,2,0.128,0.161,0.21,0.266,45.0%,45.0%,5.0%,36.6%,53.8%,76.2%,22.3%,39.7%,56
Georgia Southern,Frank Wells,All,81,13,81.2,93.1,94.5,7.7%,13.9°,-14.3°,38.5,0.0%,0,0.133,0.163,0.209,0.245,46.2%,38.5%,15.4%,38.3%,57.9%,100.0%,20.9%,16.1%,102
UC Irvine,Zach Doyle,All,72,5,87.7,89.7,91.4,0.0%,13.1°,-,20.0,0.0%,0,0.188,0.12,0.209,0.152,60.0%,40.0%,0.0%,34.7%,52.9%,61.1%,18.4%,52.0%,108
Purdue,Dylan Drake,All,103,13,79.2,96.2,102.8,15.4%,10.5°,11.7°,38.5,0.0%,0,0.167,0.178,0.209,0.228,69.2%,15.4%,15.4%,44.7%,65.6%,85.0%,14.3%,19.6%,59
Butler,Aidan Thaxton,All,62,16,84.8,94.9,97.2,12.5%,17.4°,27.2°,43.8,0.0%,0,0.188,0.297,0.209,0.358,31.2%,31.2%,37.5%,46.8%,65.6%,95.2%,26.7%,6.9%,98
South Alabama,Nathan Wood,All,69,12,87.4,94.6,100.9,33.3%,16.4°,-5.3°,8.3,0.0%,0,0.125,0.198,0.209,0.258,50.0%,41.7%,8.3%,46.4%,63.6%,90.5%,30.6%,21.9%,81
California,Brady Errecart,All,51,11,83.9,99.0,102.3,18.2%,1.1°,16.5°,45.5,0.0%,0,0.188,0.241,0.209,0.276,63.6%,0.0%,27.3%,58.8%,88.5%,78.3%,28.0%,23.3%,47
Lehigh,Aidan Quinn,All,82,6,79.6,85.8,86.0,0.0%,2.6°,-,33.3,0.0%,0,0.125,0.073,0.209,0.197,50.0%,33.3%,16.7%,39.0%,58.8%,70.0%,25.0%,40.6%,83
Cal Poly,Nate Castellon,All,177,44,83.7,93.1,98.7,9.1%,19.3°,5.1°,38.6,0.0%,0,0.178,0.286,0.209,0.328,31.8%,38.6%,27.3%,46.3%,75.6%,94.9%,23.2%,7.3%,132
Lincoln Memorial,Brooks Hagedorn,All,40,7,84.7,92.8,93.1,0.0%,-0.3°,-,28.6,0.0%,0,0.222,0.21,0.208,0.22,57.1%,14.3%,28.6%,37.5%,64.7%,90.9%,17.4%,20.0%,121
CSU Bakersfield,Elgin Bennett,All,116,12,89.9,100.5,103.3,50.0%,12.3°,15.9°,33.3,0.0%,0,0.091,0.247,0.208,0.345,41.7%,25.0%,33.3%,32.8%,57.4%,81.5%,15.9%,28.9%,104
San Francisco,Jordan Lewis,All,48,5,86.2,95.1,96.0,20.0%,-6.1°,3.3°,0.0,0.0%,0,0.111,0.121,0.208,0.181,80.0%,20.0%,0.0%,29.2%,47.4%,100.0%,17.2%,21.4%,101
Indiana State,Caleb Niehaus,All,40,6,80.6,88.4,90.4,0.0%,23.6°,-,50.0,0.0%,0,0.125,0.288,0.208,0.337,16.7%,33.3%,50.0%,55.0%,70.6%,83.3%,43.5%,22.7%,23
Bethune-Cookman,Sergio Rivera,All,32,8,78.2,91.3,95.3,12.5%,21.7°,4.0°,37.5,0.0%,0,0.222,0.243,0.208,0.238,62.5%,12.5%,12.5%,37.5%,60.0%,100.0%,17.6%,0.0%,112
Wake Forest,Ryan Preisano,All,35,6,90.0,100.5,100.5,33.3%,3.7°,12.1°,66.7,0.0%,0,0.25,0.266,0.208,0.275,33.3%,16.7%,50.0%,51.4%,78.9%,53.3%,18.8%,50.0%,152
Western Illinois,Tyler Large,All,26,6,86.2,97.2,98.4,16.7%,-7.9°,0.3°,16.7,0.0%,0,0.25,0.222,0.208,0.198,83.3%,0.0%,16.7%,46.2%,61.5%,87.5%,30.8%,8.3%,36
Yale,Colin Sloan,All,87,11,81.8,98.5,98.9,18.2%,1.8°,14.6°,36.4,0.0%,0,0.188,0.162,0.208,0.267,27.3%,36.4%,18.2%,48.3%,59.5%,90.9%,40.0%,19.0%,14
George Mason,Logan Vaughan,All,86,11,76.9,93.7,94.6,0.0%,8.9°,-,36.4,0.0%,0,0.111,0.148,0.208,0.214,45.5%,36.4%,18.2%,31.4%,47.2%,82.4%,20.0%,29.6%,83
UT Tyler,Drew Schmidt,All,32,8,83.4,99.5,100.3,25.0%,15.5°,22.0°,37.5,0.0%,0,0.222,0.297,0.208,0.343,25.0%,12.5%,25.0%,46.9%,68.4%,92.3%,15.4%,6.7%,116
North Georgia,Jake Streeter,All,44,7,87.4,101.7,104.1,42.9%,2.1°,26.1°,28.6,14.3%,1,0.111,0.22,0.208,0.344,57.1%,28.6%,14.3%,52.3%,81.0%,82.4%,26.1%,26.1%,138
Middle Tennessee,Owen Nowak,All,107,24,83.8,94.7,99.1,12.5%,9.4°,12.1°,33.3,0.0%,0,0.154,0.259,0.207,0.321,54.2%,16.7%,25.0%,37.4%,58.0%,100.0%,19.3%,10.0%,83
Long Beach State,Murchael Turner,All,64,12,88.0,103.1,103.5,41.7%,17.1°,6.4°,25.0,0.0%,0,0.211,0.237,0.207,0.244,41.7%,16.7%,25.0%,59.4%,73.1%,94.7%,50.0%,31.6%,62
New Orleans,Jake D'Altrui,All,74,6,93.0,107.3,107.7,50.0%,28.6°,30.3°,33.3,16.7%,1,0.067,0.131,0.207,0.26,16.7%,50.0%,33.3%,47.3%,69.2%,81.5%,22.9%,22.9%,77
Mississippi State,James Nunnallee,All,87,13,78.5,99.5,99.7,15.4%,6.3°,19.6°,0.0,0.0%,0,0.067,0.176,0.207,0.315,61.5%,30.8%,7.7%,40.2%,58.3%,95.2%,27.5%,8.6%,102
Ole Miss,Topher Jones,All,126,14,88.8,109.9,114.5,42.9%,16.3°,1.5°,28.6,21.4%,3,0.143,0.148,0.206,0.235,35.7%,14.3%,28.6%,46.0%,68.3%,53.5%,23.8%,50.0%,83
Lamar,Reese Beheler,All,91,9,81.0,98.1,99.0,22.2%,-0.5°,13.4°,22.2,0.0%,0,0.118,0.192,0.206,0.287,66.7%,11.1%,22.2%,39.6%,65.8%,68.0%,20.8%,38.9%,111
Southeastern Louisiana,Brooks Wright,All,44,8,87.5,102.1,105.3,12.5%,-5.8°,10.4°,25.0,0.0%,0,0.182,0.236,0.206,0.247,62.5%,12.5%,25.0%,47.7%,70.0%,78.6%,29.2%,38.1%,67
West Virginia,Ben Lumsden,All,43,5,95.0,101.4,104.0,40.0%,42.4°,34.2°,20.0,0.0%,0,0.2,0.105,0.206,0.116,0.0%,60.0%,20.0%,39.5%,50.0%,64.3%,20.0%,29.4%,78
Radford,Tyler Sparrer,All,91,15,85.9,94.7,102.0,6.7%,9.5°,9.1°,40.0,0.0%,0,0.158,0.312,0.205,0.354,46.7%,20.0%,33.3%,45.1%,66.0%,87.1%,22.7%,14.6%,99
Dallas Baptist,Keaton Grady,All,113,23,84.4,102.2,104.4,17.4%,1.8°,2.3°,17.4,0.0%,0,0.156,0.167,0.205,0.196,56.5%,26.1%,13.0%,49.6%,58.8%,80.0%,41.9%,32.1%,64
Elon,Jared Hall,All,149,16,78.7,97.9,101.5,25.0%,14.9°,23.2°,25.0,6.2%,1,0.129,0.121,0.205,0.188,43.8%,18.8%,18.8%,37.6%,46.8%,89.7%,31.0%,32.1%,77
Oral Roberts,Keaton Campbell,All,65,14,88.9,100.6,105.8,50.0%,18.9°,3.2°,14.3,0.0%,0,0.15,0.22,0.205,0.273,57.1%,14.3%,14.3%,52.3%,69.2%,88.9%,41.0%,26.5%,33
Richmond,Trevor Dosenbach,All,72,13,71.6,94.8,98.0,7.7%,-4.4°,5.2°,15.4,0.0%,0,0.167,0.183,0.205,0.234,69.2%,15.4%,7.7%,51.4%,73.3%,90.9%,35.7%,29.7%,65
Bryant,Casey Wensley,All,138,25,84.8,99.5,101.3,24.0%,15.7°,11.3°,20.0,0.0%,0,0.111,0.249,0.205,0.347,44.0%,32.0%,16.0%,42.0%,67.2%,87.8%,22.1%,13.8%,130
Charleston Southern,Gavin Speirs,All,74,13,76.1,92.5,94.5,0.0%,0.1°,-,23.1,0.0%,0,0.158,0.138,0.205,0.205,61.5%,23.1%,15.4%,47.3%,64.7%,77.3%,32.5%,37.1%,48
Illinois-Chicago,Gavin Acosta,All,76,15,81.2,92.8,94.6,6.7%,27.7°,-1.7°,26.7,0.0%,0,0.167,0.226,0.205,0.273,26.7%,40.0%,26.7%,46.1%,79.4%,88.9%,19.0%,17.1%,130
Delaware,Jeremy Wolf,All,161,23,88.7,98.7,100.3,47.8%,13.3°,12.5°,39.1,8.7%,2,0.086,0.202,0.204,0.321,43.5%,34.8%,17.4%,44.1%,64.7%,81.8%,29.0%,31.0%,80
Army,David Dubrule,All,83,17,78.9,91.5,94.6,0.0%,19.2°,-,35.3,0.0%,0,0.19,0.215,0.204,0.237,52.9%,29.4%,17.6%,54.2%,78.4%,89.7%,34.8%,17.8%,54
Dartmouth,Sam Andersen,All,54,6,88.4,96.3,96.9,33.3%,15.7°,6.3°,16.7,0.0%,0,0.0,0.181,0.204,0.344,50.0%,33.3%,16.7%,38.9%,71.4%,100.0%,18.2%,14.3%,144
UTRGV,Rene Galvan,All,34,6,81.4,88.1,89.4,0.0%,-7.2°,-,16.7,0.0%,0,0.0,0.207,0.204,0.367,83.3%,0.0%,16.7%,29.4%,58.3%,100.0%,13.6%,30.0%,151
Gonzaga,Hudson Shupe,All,191,31,84.5,95.2,99.7,9.7%,10.6°,14.6°,35.5,0.0%,0,0.114,0.188,0.204,0.282,38.7%,35.5%,22.6%,41.9%,69.4%,89.7%,12.9%,13.8%,120
Lipscomb,Cameron Pruitt,All,174,32,88.7,100.1,106.6,25.0%,21.6°,18.4°,31.2,6.2%,2,0.154,0.234,0.204,0.306,25.0%,50.0%,18.8%,43.7%,61.5%,85.4%,29.2%,18.4%,115
San Diego,Cade Martinez,All,160,22,81.9,94.5,98.4,13.6%,17.9°,12.3°,40.9,0.0%,0,0.152,0.192,0.204,0.251,36.4%,22.7%,36.4%,41.2%,44.3%,93.5%,38.9%,19.7%,36
Florida A&M,Matthew Perez,All,39,6,70.4,100.1,102.0,16.7%,-8.9°,18.9°,16.7,0.0%,0,0.1,0.108,0.203,0.231,66.7%,16.7%,16.7%,46.2%,50.0%,88.9%,42.9%,22.2%,72
Villanova,John Freitag,All,51,6,83.8,101.3,102.7,33.3%,3.0°,20.2°,16.7,0.0%,0,0.111,0.166,0.203,0.285,33.3%,16.7%,33.3%,37.3%,50.0%,53.8%,24.0%,42.1%,76
New Orleans,Joshua Hoffmann,All,51,6,81.7,97.3,101.6,16.7%,29.7°,11.9°,16.7,0.0%,0,0.1,0.117,0.203,0.227,16.7%,66.7%,16.7%,43.1%,60.0%,75.0%,32.3%,45.5%,41
UC Davis,Kai Mault,All,120,20,86.8,101.1,105.0,25.0%,25.2°,9.9°,50.0,5.0%,1,0.182,0.223,0.203,0.256,15.0%,30.0%,55.0%,57.5%,82.1%,72.7%,26.4%,29.0%,116
Texas,Presley Courville,All,48,5,92.3,101.5,102.2,60.0%,8.2°,12.2°,60.0,0.0%,0,0.182,0.247,0.202,0.293,40.0%,0.0%,60.0%,52.1%,50.0%,72.7%,53.8%,40.0%,-16
Hofstra,Michael Craig,All,48,9,80.5,101.1,101.7,22.2%,1.4°,17.9°,55.6,11.1%,1,0.167,0.309,0.202,0.39,44.4%,22.2%,33.3%,45.8%,60.9%,78.6%,32.0%,27.3%,104
Quinnipiac,Peyton Vancas,All,59,6,88.6,95.7,95.7,83.3%,-15.6°,-7.1°,0.0,0.0%,0,0.167,0.162,0.202,0.201,100.0%,0.0%,0.0%,32.2%,53.6%,80.0%,12.9%,26.3%,81
UNC Greensboro,Ethan Brittain,All,149,26,83.4,92.3,94.9,3.8%,9.0°,-71.4°,34.6,0.0%,0,0.182,0.193,0.202,0.259,42.3%,26.9%,30.8%,42.3%,68.7%,95.7%,20.7%,11.1%,88
Brown,Jack Edmunds,All,98,16,81.1,109.3,109.7,31.2%,-8.4°,3.1°,12.5,0.0%,0,0.136,0.199,0.202,0.265,68.8%,6.2%,18.8%,41.8%,63.0%,86.2%,23.1%,22.0%,110
Portland,JT Landwehr,All,42,11,79.5,88.5,89.1,9.1%,20.6°,-7.3°,18.2,0.0%,0,0.182,0.23,0.202,0.269,36.4%,45.5%,18.2%,45.2%,71.4%,93.3%,19.0%,5.3%,117
McNeese,Marcus Heusohn,All,67,10,80.7,90.5,92.8,10.0%,-3.7°,-0.2°,10.0,0.0%,0,0.167,0.207,0.202,0.243,90.0%,10.0%,0.0%,34.3%,51.5%,100.0%,17.6%,17.4%,111
Lipscomb,Alejandro Ludeiro,All,60,9,83.5,98.4,99.1,33.3%,12.0°,10.3°,44.4,0.0%,0,0.091,0.226,0.202,0.305,33.3%,22.2%,44.4%,41.7%,65.2%,100.0%,27.0%,12.0%,167
FGCU,Juan Santos,All,58,9,87.8,101.5,102.8,22.2%,21.6°,11.5°,22.2,0.0%,0,0.167,0.228,0.202,0.297,44.4%,33.3%,11.1%,50.0%,73.1%,84.2%,31.2%,27.6%,128
Eastern Illinois,Ethan Rossi,All,108,18,85.4,95.0,100.3,5.6%,13.4°,9.7°,33.3,0.0%,0,0.174,0.232,0.202,0.282,44.4%,22.2%,27.8%,38.0%,56.5%,96.2%,24.2%,19.5%,71
Holy Cross,Alexander Sandell,All,71,11,90.0,98.6,99.9,45.5%,12.7°,9.1°,36.4,9.1%,1,0.143,0.308,0.201,0.378,45.5%,27.3%,27.3%,36.6%,59.3%,87.5%,22.7%,26.9%,100
Missouri,Donovan Jordan,All,90,23,84.7,100.9,104.7,34.8%,5.6°,3.4°,26.1,0.0%,0,0.222,0.254,0.201,0.267,47.8%,30.4%,21.7%,60.0%,73.9%,91.2%,45.5%,20.4%,39
Northern Illinois,Owen Ross,All,48,10,88.7,99.1,101.4,40.0%,20.1°,12.6°,30.0,10.0%,1,0.2,0.199,0.201,0.227,30.0%,30.0%,20.0%,56.2%,66.7%,70.0%,38.9%,33.3%,125
Kennesaw State,Jackson Bradfield,All,45,7,94.1,98.8,98.9,57.1%,25.3°,11.9°,14.3,0.0%,0,0.091,0.134,0.201,0.211,28.6%,42.9%,14.3%,48.9%,77.3%,88.2%,21.7%,31.8%,119
USF,Joey Brenczewski,All,64,9,84.2,92.2,100.5,11.1%,27.3°,20.8°,22.2,0.0%,0,0.143,0.084,0.201,0.212,22.2%,33.3%,22.2%,43.8%,65.4%,64.7%,28.9%,42.9%,55
Le Moyne,Adam Sullivan,All,58,7,87.7,100.0,103.6,28.6%,26.6°,27.2°,42.9,14.3%,1,0.143,0.179,0.201,0.299,14.3%,57.1%,28.6%,51.7%,67.9%,78.9%,36.7%,36.7%,33
North Dakota State,Diego Trujillo,All,55,12,77.5,94.6,94.8,0.0%,-2.9°,-,25.0,0.0%,0,0.25,0.206,0.201,0.179,58.3%,16.7%,16.7%,58.2%,76.7%,91.3%,36.0%,6.2%,54
Penn State,Preston Yaucher,All,94,20,84.1,95.5,103.0,30.0%,-3.3°,-8.4°,25.0,0.0%,0,0.185,0.206,0.2,0.207,65.0%,15.0%,15.0%,48.9%,81.0%,88.2%,23.1%,21.7%,102
Valparaiso,Gavin Bennett,All,118,20,82.5,98.2,101.1,25.0%,-4.0°,-3.5°,25.0,0.0%,0,0.12,0.241,0.2,0.312,75.0%,5.0%,20.0%,39.0%,72.7%,82.5%,9.5%,15.2%,168
Marshall,Jackson Golden,All,148,35,91.6,104.7,105.6,45.7%,3.0°,1.4°,25.7,0.0%,0,0.143,0.286,0.2,0.334,57.1%,14.3%,22.9%,51.4%,70.7%,86.8%,31.5%,19.7%,66
Army,Addison Ainsworth,All,74,5,90.1,96.1,98.3,20.0%,20.8°,9.1°,80.0,0.0%,0,0.083,0.172,0.199,0.276,0.0%,40.0%,60.0%,32.4%,48.3%,71.4%,22.2%,45.8%,118
Morehead State,Nick Griffith,All,186,34,83.6,99.9,100.4,20.6%,11.0°,14.4°,29.4,2.9%,1,0.15,0.214,0.199,0.299,41.2%,35.3%,23.5%,47.8%,76.8%,82.5%,25.0%,24.7%,97
New Mexico State,Dane Woodcook,All,65,7,80.3,83.9,84.3,0.0%,31.5°,-,0.0,0.0%,0,0.077,0.083,0.199,0.204,28.6%,57.1%,0.0%,36.9%,63.0%,76.5%,18.4%,37.5%,92
Maine,Chris Bear,All,77,8,85.2,99.7,100.2,25.0%,14.1°,13.2°,25.0,0.0%,0,0.125,0.141,0.198,0.21,50.0%,25.0%,12.5%,48.1%,60.5%,82.6%,35.9%,24.3%,57
Boston College,Owen DeShazo,All,82,9,91.6,104.8,109.3,33.3%,-5.2°,-4.8°,22.2,0.0%,0,0.167,0.135,0.198,0.178,55.6%,11.1%,22.2%,36.6%,51.4%,78.9%,24.4%,40.0%,70
Marshall,Oliver Service,All,150,24,83.3,106.6,109.8,33.3%,13.1°,4.7°,20.8,8.3%,2,0.133,0.221,0.197,0.308,45.8%,16.7%,16.7%,50.7%,79.6%,76.7%,34.4%,31.6%,51
Harvard,Jack Rickheim,All,85,14,86.0,101.9,104.0,42.9%,22.8°,7.4°,35.7,0.0%,0,0.19,0.216,0.197,0.245,35.7%,28.6%,28.6%,41.2%,55.6%,84.0%,25.0%,34.3%,74
Bradley,Anthony Martinez,All,72,11,88.9,104.5,105.7,18.2%,26.6°,23.6°,18.2,9.1%,1,0.0,0.19,0.197,0.387,36.4%,27.3%,9.1%,36.1%,60.7%,88.2%,20.5%,23.1%,94
James Madison,Ben Barrow,All,51,11,87.6,99.1,104.9,9.1%,9.3°,0.7°,0.0,0.0%,0,0.235,0.127,0.197,0.168,63.6%,18.2%,0.0%,56.9%,77.8%,81.0%,33.3%,34.5%,87
Illinois-Chicago,Sean Cody,All,173,25,83.0,103.7,106.1,24.0%,7.9°,7.1°,28.0,0.0%,0,0.186,0.189,0.197,0.206,52.0%,20.0%,24.0%,49.1%,69.8%,73.1%,23.4%,32.9%,102
Cornell,TJ Swidorski,All,74,13,78.8,100.4,103.6,15.4%,1.5°,12.2°,30.8,0.0%,0,0.158,0.189,0.196,0.264,46.2%,30.8%,15.4%,54.1%,70.6%,75.0%,40.0%,35.0%,44
UMBC,Derek Paris,All,87,19,81.7,95.9,102.6,15.8%,5.2°,8.0°,15.8,0.0%,0,0.2,0.21,0.196,0.232,57.9%,15.8%,15.8%,46.0%,62.5%,96.0%,31.9%,5.0%,38
College of Charleston,Will Burgess,All,81,17,80.1,96.2,102.3,11.8%,5.2°,2.1°,17.6,0.0%,0,0.167,0.166,0.196,0.19,58.8%,29.4%,11.8%,50.6%,76.5%,80.8%,31.9%,36.6%,85
Baylor,Pearson Riebock,All,148,15,80.8,99.4,101.1,26.7%,14.4°,17.7°,33.3,0.0%,0,0.182,0.131,0.196,0.165,53.3%,40.0%,0.0%,46.6%,63.0%,74.5%,26.9%,37.7%,87
Loyola Marymount,JD Dunn,All,84,10,81.2,95.6,96.5,20.0%,16.6°,12.6°,20.0,0.0%,0,0.15,0.137,0.196,0.194,40.0%,30.0%,20.0%,51.2%,83.3%,77.1%,19.0%,32.6%,123
Valparaiso,Eli Riley,All,175,24,78.7,93.7,102.3,8.3%,28.4°,19.5°,33.3,0.0%,0,0.111,0.112,0.196,0.221,20.8%,58.3%,16.7%,42.3%,66.7%,76.0%,24.0%,32.4%,119
Radford,Mason Self,All,72,15,91.6,102.5,104.8,46.7%,2.5°,15.0°,26.7,6.7%,1,0.105,0.269,0.195,0.401,53.3%,33.3%,13.3%,52.8%,73.7%,85.7%,29.4%,23.7%,100
Stony Brook,Matthew Jackson,All,124,14,89.7,102.6,104.2,42.9%,15.4°,15.7°,14.3,0.0%,0,0.12,0.131,0.195,0.206,42.9%,35.7%,14.3%,46.0%,63.2%,80.6%,31.3%,36.8%,78
Sam Houston State,Jace Martinez,All,96,17,91.8,100.9,103.6,47.1%,3.3°,5.0°,17.6,5.9%,1,0.13,0.263,0.195,0.343,58.8%,29.4%,11.8%,35.4%,60.8%,83.9%,6.7%,20.6%,138
Missouri,Eric Maisonet,All,134,23,82.2,94.6,95.9,8.7%,-6.6°,0.6°,17.4,0.0%,0,0.133,0.22,0.194,0.27,65.2%,17.4%,13.0%,40.3%,63.9%,84.6%,20.5%,27.8%,114
Missouri,Christopher Patterson,All,125,13,77.1,95.3,99.9,23.1%,3.1°,2.7°,23.1,0.0%,0,0.083,0.143,0.194,0.26,53.8%,23.1%,15.4%,35.2%,56.4%,67.7%,18.6%,40.9%,127
FGCU,Jeremy Comer,All,200,33,83.7,106.2,112.1,24.2%,15.0°,12.6°,36.4,6.1%,2,0.167,0.191,0.194,0.241,33.3%,30.3%,27.3%,45.0%,52.4%,77.8%,37.1%,34.4%,32
Evansville,Aaron Nehls,All,97,24,80.3,95.8,102.5,20.8%,7.3°,0.3°,16.7,0.0%,0,0.207,0.208,0.194,0.203,58.3%,20.8%,12.5%,50.5%,63.0%,91.2%,34.9%,20.4%,114
Nicholls,Casey Artigues,All,111,20,78.9,90.7,94.6,0.0%,3.1°,-,45.0,0.0%,0,0.125,0.257,0.194,0.342,50.0%,20.0%,30.0%,45.9%,77.4%,92.7%,17.2%,9.8%,146
FGCU,Cole Lasher,All,91,22,82.3,94.6,95.6,9.1%,11.0°,7.5°,40.9,0.0%,0,0.192,0.244,0.194,0.271,45.5%,27.3%,27.3%,54.9%,72.7%,85.0%,27.8%,20.0%,86
Seton Hall,Aiden Dill,All,140,24,84.8,97.9,104.3,16.7%,14.0°,17.2°,33.3,4.2%,1,0.156,0.204,0.193,0.31,37.5%,37.5%,16.7%,37.1%,62.5%,95.0%,15.8%,13.5%,97
Georgia State,Austin Sellers,All,122,20,84.6,98.1,101.4,15.0%,26.9°,4.8°,35.0,0.0%,0,0.167,0.204,0.193,0.245,30.0%,35.0%,30.0%,45.9%,62.1%,77.8%,31.2%,26.8%,75
East Carolina,Nick Parham,All,80,13,83.9,101.6,104.3,38.5%,-5.3°,17.3°,23.1,0.0%,0,0.182,0.196,0.193,0.219,61.5%,15.4%,23.1%,45.0%,53.3%,79.2%,34.3%,33.3%,24
Milwaukee,Joey Spence,All,165,19,84.6,99.9,104.1,21.1%,17.9°,14.1°,26.3,0.0%,0,0.143,0.183,0.193,0.231,42.1%,31.6%,21.1%,48.5%,70.3%,88.5%,30.8%,21.2%,57
UNC Greensboro,Jake Barbour,All,186,35,78.0,96.1,101.2,14.3%,13.8°,22.2°,22.9,0.0%,0,0.152,0.177,0.192,0.219,51.4%,28.6%,17.1%,43.5%,65.5%,96.4%,25.5%,11.1%,74
Cal Poly,Dante Vachini,All,160,30,82.9,98.6,103.9,36.7%,2.6°,10.1°,16.7,0.0%,0,0.189,0.229,0.192,0.262,60.0%,16.7%,16.7%,38.1%,62.3%,93.0%,19.8%,14.8%,128
UC Davis,Elijah McNeal,All,157,28,85.9,100.3,103.9,25.0%,17.5°,16.0°,39.3,0.0%,0,0.179,0.221,0.192,0.263,35.7%,28.6%,32.1%,46.5%,65.8%,86.0%,28.4%,27.4%,85
Xavier,Donavan Canterberry,All,160,31,85.7,100.8,102.0,35.5%,4.5°,10.5°,38.7,0.0%,0,0.154,0.233,0.192,0.286,51.6%,19.4%,29.0%,50.6%,73.6%,86.8%,31.8%,24.7%,98
