Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Harvard,Christopher Snopek,All,97,18,88.4,99.9,101.7,38.9%,20.6°,19.0°,55.6,11.1%,2,0.409,.292,0.478,.473,5.6%,38.9%,38.9%,52.6%,72.7%,87.5%,35.8%,23.5%,93.0
Georgia State,Michael Maginnis,All,161,29,88.1,104.3,106.0,37.9%,12.1°,10.4°,34.5,6.9%,2,0.375,.249,0.478,.401,34.5%,24.1%,24.1%,41.6%,62.3%,87.5%,22.6%,20.9%,120.0
Oklahoma,Jason Walk,All,146,18,83.0,99.2,100.7,22.2%,8.2°,11.3°,61.1,5.6%,1,0.346,.287,0.476,.446,44.4%,11.1%,44.4%,32.2%,57.4%,77.1%,14.1%,27.7%,142.0
Rutgers,John Volpe,All,234,44,91.7,99.6,102.2,40.9%,17.3°,16.1°,34.1,4.5%,2,0.389,.307,0.476,.374,38.6%,29.5%,22.7%,50.4%,73.4%,80.0%,30.4%,26.3%,79.0
Florida International,Ryne Guida,All,161,41,94.3,104.8,105.6,43.9%,21.0°,13.4°,41.5,7.3%,3,0.356,.357,0.476,.496,26.8%,22.0%,29.3%,44.1%,70.7%,96.2%,20.9%,9.9%,109.0
Stanford,Jake Sapien,All,92,11,85.4,101.5,102.0,27.3%,14.2°,26.0°,27.3,18.2%,2,0.308,.176,0.476,.540,27.3%,45.5%,0.0%,32.6%,68.0%,76.5%,19.4%,33.3%,147.0
Davidson,Jacob Friend,All,135,15,89.7,104.1,104.4,46.7%,9.4°,13.9°,46.7,13.3%,2,0.4,.307,0.476,.485,33.3%,20.0%,33.3%,31.1%,53.6%,80.0%,15.2%,21.4%,113.0
UNLV,Bailey Seeger,All,84,10,86.3,98.5,104.6,30.0%,13.4°,25.1°,80.0,10.0%,1,0.35,.247,0.476,.328,30.0%,40.0%,30.0%,41.7%,64.5%,70.0%,28.3%,37.1%,88.0
Oklahoma State,Aidan Meola,All,206,35,92.4,106.7,111.6,42.9%,17.6°,23.0°,34.3,14.3%,5,0.366,.305,0.476,.479,25.7%,40.0%,25.7%,45.1%,65.9%,82.8%,29.7%,21.5%,106.0
Louisiana Tech,Kasten Furr,All,227,45,85.0,99.9,102.1,37.8%,13.0°,13.9°,40.0,2.2%,1,0.413,.366,0.476,.452,40.0%,17.8%,31.1%,32.6%,59.6%,89.8%,11.7%,10.8%,158.0
Stanford,Brandon Larson,All,96,20,90.7,101.0,106.0,45.0%,13.3°,16.1°,50.0,5.0%,1,0.423,.339,0.476,.411,35.0%,20.0%,35.0%,53.1%,70.5%,80.6%,38.5%,27.5%,21.0
Stetson,Logan Hughes,All,119,17,87.8,102.0,103.3,35.3%,16.6°,8.6°,35.3,5.9%,1,0.409,.263,0.475,.355,29.4%,5.9%,35.3%,42.0%,64.7%,81.8%,25.0%,24.0%,114.0
College of Charleston,Cole Mathis,All,130,23,87.8,107.9,111.4,30.4%,32.5°,10.0°,21.7,8.7%,2,0.296,.245,0.475,.354,30.4%,30.4%,8.7%,39.2%,63.3%,86.8%,18.6%,19.6%,91.0
Dayton,David Pedanou,All,198,32,86.5,102.4,104.8,31.2%,-1.1°,5.7°,31.2,0.0%,0,0.372,.252,0.475,.310,56.2%,12.5%,28.1%,46.0%,72.7%,93.8%,24.5%,13.2%,135.0
Saint Mary's (CA),Bear Harrison,All,71,11,97.8,105.5,106.1,72.7%,15.4°,8.3°,54.5,18.2%,2,0.375,.394,0.475,.517,27.3%,18.2%,36.4%,50.7%,81.2%,76.9%,25.6%,33.3%,95.0
Georgia State,Ryan Dyal,All,166,28,89.8,103.1,107.1,46.4%,23.9°,13.8°,28.6,10.7%,3,0.308,.264,0.474,.379,21.4%,25.0%,28.6%,33.1%,54.2%,82.2%,12.0%,23.6%,118.0
Utah,Kai Roberts,All,131,25,93.0,107.3,110.4,52.0%,6.3°,8.2°,48.0,8.0%,2,0.452,.321,0.474,.427,48.0%,16.0%,28.0%,46.6%,77.6%,77.8%,21.9%,31.1%,116.0
New Orleans,Collin Loupe,All,116,20,82.0,92.1,99.4,15.0%,15.1°,-1.0°,35.0,0.0%,0,0.458,.322,0.474,.363,35.0%,20.0%,30.0%,43.1%,64.2%,91.2%,25.4%,14.0%,108.0
William & Mary,Ben Parker,All,156,27,87.1,105.0,107.9,40.7%,16.7°,15.3°,33.3,7.4%,2,0.344,.253,0.474,.415,33.3%,33.3%,14.8%,44.2%,71.4%,84.0%,22.1%,15.9%,126.0
Loyola Marymount,Brendan Bobo,All,167,22,87.2,103.0,107.8,45.5%,8.8°,21.2°,45.5,4.5%,1,0.419,.322,0.473,.433,36.4%,27.3%,36.4%,43.7%,66.2%,77.8%,28.3%,28.8%,84.0
New Orleans,Bryce Calloway,All,107,19,87.9,106.4,110.3,36.8%,7.3°,8.9°,26.3,5.3%,1,0.417,.243,0.473,.351,42.1%,21.1%,21.1%,45.8%,69.8%,70.3%,22.2%,32.7%,101.0
Florida State,Cameron Smith,All,301,52,91.9,113.2,115.7,46.2%,2.2°,9.7°,30.8,19.2%,10,0.393,.338,0.473,.509,46.2%,5.8%,28.8%,39.2%,66.7%,87.5%,21.0%,15.3%,126.0
Northeastern,Mike Sirota,All,98,12,96.6,107.6,109.7,66.7%,25.0°,10.6°,33.3,8.3%,1,0.333,.296,0.473,.419,41.7%,8.3%,16.7%,45.9%,77.8%,74.3%,18.9%,28.9%,140.0
Queens (NC),Tyler Cotto,All,71,10,86.5,101.5,107.2,30.0%,40.3°,18.9°,20.0,0.0%,0,0.308,.167,0.472,.373,10.0%,40.0%,20.0%,36.6%,60.7%,88.2%,20.9%,26.9%,109.0
College of Charleston,Cole Singsank,All,114,16,92.3,104.9,105.5,56.2%,1.3°,3.1°,25.0,6.2%,1,0.348,.307,0.472,.394,75.0%,6.2%,18.8%,43.0%,52.9%,85.2%,34.9%,32.7%,54.0
Boston College,Kyle Wolff,All,219,39,94.1,106.5,110.1,38.5%,15.2°,16.6°,35.9,10.3%,4,0.391,.294,0.472,.421,33.3%,20.5%,25.6%,45.7%,70.3%,90.1%,24.6%,20.0%,130.0
Cal Poly,Jacob Steels,All,208,39,87.5,103.9,105.4,43.6%,18.3°,15.7°,51.3,7.7%,3,0.391,.391,0.472,.507,17.9%,35.9%,41.0%,41.8%,65.9%,98.2%,25.2%,12.6%,118.0
Fairleigh Dickinson,Hunter D'Amato,All,40,5,89.4,98.1,99.6,40.0%,1.1°,-0.8°,20.0,0.0%,0,0.429,.160,0.472,.391,60.0%,0.0%,20.0%,42.5%,75.0%,77.8%,28.6%,17.6%,164.0
Davidson,Noah Jouras,All,82,15,84.8,99.3,103.4,26.7%,22.7°,21.7°,53.3,0.0%,0,0.409,.201,0.472,.324,33.3%,26.7%,26.7%,52.4%,78.4%,69.0%,31.1%,27.9%,121.0
Oregon State,Micah McDowell,All,102,20,90.2,104.6,108.4,30.0%,11.3°,11.0°,30.0,10.0%,2,0.419,.226,0.471,.343,45.0%,30.0%,15.0%,45.1%,65.3%,93.8%,26.4%,19.6%,106.0
West Virginia,Reed Chumley,All,338,39,92.0,107.5,110.8,43.6%,20.0°,21.4°,38.5,20.5%,8,0.323,.297,0.471,.458,35.9%,38.5%,15.4%,45.9%,75.5%,74.1%,24.1%,33.5%,112.0
Georgia Tech,Bobby Zmarzlak,All,151,26,96.9,110.9,112.2,57.7%,14.3°,12.2°,38.5,7.7%,2,0.382,.301,0.471,.417,30.8%,19.2%,34.6%,42.4%,62.5%,82.5%,27.6%,25.0%,101.0
VMI,Ty Swaim,All,177,35,91.9,99.4,100.0,28.6%,5.6°,3.8°,40.0,0.0%,0,0.442,.322,0.471,.421,42.9%,2.9%,37.1%,46.9%,72.5%,93.1%,25.8%,13.3%,110.0
Dallas Baptist,Alex Pendergast,All,181,38,89.7,105.6,108.7,47.4%,13.2°,12.5°,28.9,13.2%,5,0.372,.311,0.471,.453,39.5%,23.7%,26.3%,47.0%,68.1%,91.9%,25.6%,12.9%,121.0
Florida International,Alex Ulloa,All,154,34,92.0,105.0,105.8,52.9%,11.2°,8.6°,32.4,5.9%,2,0.405,.329,0.47,.413,44.1%,20.6%,23.5%,50.6%,79.7%,85.1%,32.6%,23.1%,92.0
Fresno State,Rocco Peppi,All,138,30,89.6,104.6,106.5,33.3%,24.2°,14.4°,26.7,10.0%,3,0.343,.244,0.47,.396,26.7%,36.7%,10.0%,51.4%,75.8%,91.5%,31.6%,12.7%,83.0
Duke,Zac Morris,All,342,51,92.4,107.5,109.0,49.0%,10.8°,9.4°,39.2,9.8%,5,0.362,.309,0.47,.419,37.3%,7.8%,35.3%,45.3%,68.3%,85.6%,29.0%,21.3%,111.0
Stetson,Lorenzo Meola,All,145,25,92.2,104.3,105.1,44.0%,11.6°,6.1°,32.0,4.0%,1,0.357,.293,0.47,.481,32.0%,4.0%,32.0%,29.0%,50.8%,96.8%,13.1%,16.7%,94.0
James Madison,Wyatt Peifer,All,217,39,87.3,103.3,107.4,38.5%,10.6°,11.8°,41.0,5.1%,2,0.396,.245,0.47,.366,38.5%,28.2%,20.5%,52.1%,73.9%,81.5%,37.2%,25.7%,95.0
Michigan State,Nicklas Williams,All,221,34,88.1,100.7,103.3,32.4%,12.4°,13.7°,52.9,0.0%,0,0.351,.323,0.47,.453,38.2%,17.6%,41.2%,32.6%,53.5%,82.6%,19.3%,15.3%,139.0
BYU,Easton Jones,All,169,27,93.5,103.2,106.6,55.6%,27.7°,19.4°,25.9,18.5%,5,0.306,.289,0.47,.468,22.2%,40.7%,11.1%,50.3%,78.9%,75.0%,29.6%,40.0%,111.0
Western Illinois,Kyree Alexander,All,47,6,89.4,97.1,97.7,16.7%,18.3°,22.6°,33.3,0.0%,0,0.25,.232,0.47,.409,16.7%,16.7%,33.3%,51.1%,85.0%,82.4%,25.9%,16.7%,144.0
Binghamton,Devan Bade,All,61,13,85.5,101.4,102.2,53.8%,1.4°,13.7°,46.2,7.7%,1,0.333,.301,0.469,.446,46.2%,23.1%,30.8%,47.5%,70.0%,95.2%,25.8%,13.8%,131.0
Eastern Kentucky,Ehinger Adrianza,All,59,7,80.3,88.8,95.3,14.3%,30.1°,-,14.3,0.0%,0,0.3,.101,0.469,.252,42.9%,28.6%,0.0%,32.2%,50.0%,90.9%,21.6%,31.6%,86.0
San Diego State,Irvin Weems,All,48,9,82.2,95.8,98.1,11.1%,12.6°,21.0°,55.6,0.0%,0,0.364,.266,0.469,.338,22.2%,44.4%,33.3%,47.9%,76.2%,87.5%,25.9%,30.4%,114.0
Iowa,Raider Tello,All,260,44,94.0,105.2,108.4,59.1%,6.1°,8.3°,29.5,4.5%,2,0.358,.348,0.469,.425,52.3%,18.2%,27.3%,47.3%,75.2%,91.1%,28.4%,20.3%,101.0
New Mexico,Will Asby,All,125,29,95.1,105.3,107.4,48.3%,20.3°,15.0°,31.0,3.4%,1,0.379,.333,0.469,.484,24.1%,41.4%,24.1%,45.6%,69.8%,97.3%,27.8%,10.5%,120.0
Rhode Island,Mike Anderson,All,135,18,99.3,107.8,110.6,61.1%,20.3°,21.7°,44.4,27.8%,5,0.333,.297,0.469,.490,22.2%,38.9%,22.2%,40.0%,58.8%,83.3%,28.6%,33.3%,127.0
Nevada,Jackson Waller,All,104,23,87.8,102.3,103.3,34.8%,5.2°,7.3°,47.8,0.0%,0,0.36,.264,0.469,.375,43.5%,17.4%,26.1%,40.4%,60.9%,92.9%,24.1%,16.7%,102.0
Oklahoma,Jackson Nicklaus,All,250,35,90.2,104.1,105.2,45.7%,16.0°,15.9°,40.0,17.1%,6,0.315,.257,0.468,.402,28.6%,28.6%,28.6%,41.6%,70.5%,81.4%,14.1%,22.1%,124.0
NC State,Alec Makarewicz,All,275,60,92.6,108.3,111.9,55.0%,15.4°,13.8°,35.0,6.7%,4,0.365,.328,0.468,.423,36.7%,28.3%,21.7%,54.9%,83.9%,83.8%,33.1%,22.5%,93.0
Georgia Tech,John Giesler,All,193,35,88.7,105.5,107.2,45.7%,23.2°,15.6°,48.6,8.6%,3,0.349,.322,0.468,.420,20.0%,28.6%,37.1%,43.5%,61.0%,84.0%,30.6%,21.4%,104.0
Northern Illinois,Eric Erato,All,68,12,83.8,99.8,101.0,25.0%,14.8°,-4.0°,33.3,0.0%,0,0.467,.327,0.468,.484,33.3%,16.7%,33.3%,39.7%,64.7%,86.4%,14.7%,14.8%,98.0
Oregon State,Brady Kasper,All,147,16,89.9,111.0,111.1,50.0%,4.3°,17.9°,43.8,18.8%,3,0.276,.229,0.468,.395,56.2%,18.8%,25.0%,29.9%,43.5%,76.7%,17.9%,38.6%,63.0
James Madison,Coleman Calabrese,All,216,39,88.0,101.4,104.1,30.8%,20.3°,12.4°,33.3,7.7%,3,0.377,.209,0.468,.321,33.3%,25.6%,20.5%,45.8%,68.3%,76.8%,32.1%,29.3%,99.0
Texas,Jared Thomas,All,393,58,91.9,105.7,107.1,53.4%,14.6°,13.5°,43.1,5.2%,3,0.38,.304,0.468,.393,32.8%,19.0%,34.5%,44.5%,61.6%,84.2%,32.3%,25.1%,86.0
Charleston Southern,Chandler Tuupo,All,118,24,86.9,100.7,105.5,41.7%,5.6°,12.5°,45.8,0.0%,0,0.37,.349,0.468,.427,29.2%,8.3%,41.7%,41.5%,65.9%,89.7%,27.0%,28.6%,111.0
Georgia Tech,Cam Jones,All,266,50,89.9,103.0,107.0,38.0%,15.3°,16.3°,38.0,6.0%,3,0.356,.305,0.468,.417,38.0%,24.0%,28.0%,36.1%,56.4%,98.4%,21.8%,8.3%,102.0
Cal Poly,Zach Daudet,All,75,12,83.5,91.9,94.9,0.0%,21.1°,-,41.7,0.0%,0,0.357,.206,0.468,.345,16.7%,41.7%,25.0%,32.0%,46.4%,100.0%,23.4%,12.5%,83.0
UMass,Austin Burgess,All,105,22,92.2,105.2,107.5,50.0%,20.6°,13.8°,31.8,9.1%,2,0.32,.335,0.468,.468,36.4%,18.2%,27.3%,43.8%,65.9%,96.6%,27.9%,13.0%,121.0
Clemson,Jack Crighton,All,95,21,97.4,104.3,106.4,61.9%,8.4°,3.7°,33.3,0.0%,0,0.44,.406,0.467,.433,47.6%,14.3%,28.6%,41.1%,66.7%,81.2%,14.9%,20.5%,125.0
Boston College,Pat Roche,All,103,14,99.8,104.3,104.7,85.7%,14.7°,12.3°,57.1,14.3%,2,0.4,.340,0.467,.468,28.6%,21.4%,42.9%,27.2%,53.8%,95.2%,10.9%,7.1%,149.0
Oakland,Trent Rice,All,68,9,85.8,96.1,98.0,22.2%,4.2°,4.7°,55.6,0.0%,0,0.357,.258,0.466,.368,44.4%,22.2%,33.3%,29.4%,60.0%,77.8%,5.3%,20.0%,172.0
Mount St. Mary's,Tyler Long,All,145,23,83.9,94.2,99.6,4.3%,6.5°,16.5°,34.8,0.0%,0,0.357,.273,0.466,.424,39.1%,13.0%,30.4%,32.4%,56.4%,96.8%,17.8%,8.5%,135.0
Virginia,Jacob Ference,All,245,38,92.4,105.6,109.5,57.9%,21.2°,21.9°,60.5,23.7%,9,0.327,.324,0.466,.487,13.2%,42.1%,34.2%,49.4%,73.5%,86.7%,32.2%,26.4%,97.0
Albany,Jared Toby,All,72,13,91.9,103.9,105.5,38.5%,7.2°,20.1°,53.8,15.4%,2,0.294,.298,0.466,.420,38.5%,38.5%,23.1%,47.2%,58.8%,90.0%,36.8%,17.6%,72.0
Air Force,Tripp Garrish,All,54,6,77.0,101.0,102.6,33.3%,32.0°,-,66.7,0.0%,0,0.4,-,0.465,-,0.0%,16.7%,66.7%,42.6%,80.0%,87.5%,20.6%,17.4%,
Georgetown,Derek Smith,All,63,7,85.4,100.5,102.2,28.6%,24.5°,7.5°,28.6,0.0%,0,0.4,.285,0.465,.359,28.6%,42.9%,28.6%,49.2%,89.7%,84.6%,14.7%,22.6%,158.0
Richmond,Jake Topolski,All,149,30,86.8,102.6,106.2,33.3%,21.1°,20.4°,43.3,10.0%,3,0.359,.270,0.465,.377,23.3%,26.7%,33.3%,40.3%,66.7%,93.2%,19.3%,20.0%,111.0
Oakland,Ian Cleary,All,63,8,87.5,97.8,98.2,37.5%,-2.3°,6.1°,25.0,0.0%,0,0.417,.331,0.465,.383,75.0%,0.0%,25.0%,41.3%,54.8%,76.5%,28.1%,26.9%,96.0
Long Beach State,John Newman Jr.,All,175,26,93.4,105.1,108.8,53.8%,16.0°,15.5°,46.2,11.5%,3,0.297,.295,0.465,.446,34.6%,23.1%,30.8%,36.0%,52.8%,76.6%,18.6%,27.0%,117.0
New Mexico,Chase Weissenborn,All,43,6,94.1,97.5,97.6,66.7%,19.4°,6.9°,33.3,0.0%,0,0.375,.197,0.465,.329,33.3%,33.3%,33.3%,44.2%,73.7%,78.6%,20.8%,21.1%,144.0
Bucknell,Grant Voytovich,All,43,8,92.8,105.0,105.5,37.5%,10.7°,12.8°,37.5,12.5%,1,0.444,.290,0.465,.390,50.0%,12.5%,25.0%,41.9%,70.6%,91.7%,23.1%,16.7%,123.0
Central Arkansas,AJ Mendolia,All,42,5,90.0,98.0,100.8,40.0%,8.3°,-5.5°,20.0,0.0%,0,0.333,.340,0.465,.439,60.0%,20.0%,20.0%,35.7%,68.8%,100.0%,15.4%,6.7%,103.0
Yale,Davis Hanson,All,56,7,82.3,101.5,102.5,42.9%,14.0°,10.5°,28.6,0.0%,0,0.4,.279,0.465,.432,14.3%,28.6%,42.9%,46.4%,68.2%,60.0%,32.4%,34.6%,95.0
Gardner-Webb,Ryan Kennell,All,42,7,86.7,101.1,103.5,42.9%,-8.9°,6.3°,42.9,0.0%,0,0.375,.350,0.465,.430,57.1%,0.0%,42.9%,42.9%,61.9%,100.0%,23.8%,0.0%,95.0
Bellarmine,Jake Agarwal,All,64,11,91.1,98.8,102.5,45.5%,16.4°,3.3°,18.2,0.0%,0,0.429,.271,0.465,.397,45.5%,18.2%,18.2%,48.4%,88.5%,73.9%,21.1%,22.6%,163.0
UCF,Jack Zyska,All,172,33,90.1,103.6,105.5,42.4%,17.7°,4.6°,27.3,6.1%,2,0.35,.309,0.464,.367,39.4%,15.2%,24.2%,41.3%,66.2%,91.1%,25.0%,16.9%,136.0
Hawaii,Jake Tsukada,All,27,7,96.0,-,-,42.9%,-10.5°,-10.5°,0.0,0.0%,0,0.5,.108,0.464,.335,57.1%,14.3%,0.0%,51.9%,66.7%,83.3%,22.2%,14.3%,78.0
Lipscomb,Trace Willhoite,All,205,28,95.0,108.8,112.7,60.7%,18.0°,21.2°,39.3,14.3%,4,0.316,.294,0.464,.468,32.1%,46.4%,14.3%,32.7%,50.7%,89.5%,22.3%,22.4%,120.0
UC Santa Barbara,Nick Oakley,All,228,42,88.7,101.4,105.3,35.7%,12.9°,8.5°,38.1,7.1%,3,0.388,.295,0.464,.389,35.7%,14.3%,31.0%,45.2%,70.5%,89.6%,27.1%,14.6%,82.0
Towson,Casey Bishop,All,44,10,81.5,94.8,96.9,10.0%,11.5°,8.7°,50.0,0.0%,0,0.5,.363,0.464,.442,30.0%,30.0%,40.0%,50.0%,58.8%,100.0%,44.4%,4.5%,64.0
Vanderbilt,Jacob Humphrey,All,50,8,79.9,103.4,104.7,50.0%,-10.1°,18.8°,37.5,12.5%,1,0.3,.418,0.464,.516,50.0%,12.5%,37.5%,42.0%,68.4%,92.3%,25.8%,14.3%,137.0
Wake Forest,Nick Kurtz,All,337,40,92.7,112.4,114.9,47.5%,18.9°,17.2°,32.5,17.5%,7,0.214,.275,0.463,.488,32.5%,32.5%,20.0%,30.9%,51.4%,83.3%,16.2%,19.2%,102.0
VCU,Anderson Fulk,All,63,8,92.1,104.1,104.7,75.0%,26.0°,29.4°,25.0,12.5%,1,0.308,.260,0.463,.434,12.5%,50.0%,25.0%,38.1%,60.0%,72.2%,18.2%,29.2%,120.0
Oklahoma,Scott Mudler,All,176,27,91.4,103.1,105.4,44.4%,7.9°,8.3°,25.9,0.0%,0,0.389,.310,0.463,.385,51.9%,25.9%,18.5%,31.8%,33.3%,92.6%,30.5%,25.0%,43.0
Northern Kentucky,Brennan Rowe,All,40,9,94.4,105.6,106.7,33.3%,16.5°,8.5°,22.2,11.1%,1,0.364,.298,0.463,.501,33.3%,22.2%,11.1%,37.5%,64.7%,81.8%,17.4%,33.3%,108.0
North Dakota State,Carson Hake,All,55,7,87.6,105.4,106.9,42.9%,37.7°,19.4°,57.1,14.3%,1,0.364,.322,0.463,.458,0.0%,28.6%,42.9%,40.0%,58.3%,64.3%,25.8%,40.9%,47.0
Pomona-Pitzer,Nate Jakobs,All,65,14,88.0,97.8,98.4,21.4%,4.9°,5.0°,28.6,0.0%,0,0.412,.282,0.463,.319,50.0%,7.1%,28.6%,49.2%,73.1%,89.5%,33.3%,18.8%,119.0
SIUE,Mackenzie Mitchell,All,39,6,88.9,103.8,105.5,50.0%,-0.8°,30.9°,50.0,16.7%,1,0.286,.339,0.463,.537,33.3%,16.7%,33.3%,46.2%,72.2%,76.9%,23.8%,22.2%,149.0
UT Arlington,Parker Airhart,All,169,23,90.9,100.1,100.7,47.8%,22.4°,22.7°,47.8,8.7%,2,0.314,.216,0.462,.388,17.4%,39.1%,30.4%,45.0%,67.5%,67.3%,26.1%,35.5%,125.0
Fresno State,Eddie Saldivar,All,218,38,82.8,97.2,104.9,21.1%,11.1°,10.4°,47.4,0.0%,0,0.383,.312,0.462,.356,42.1%,18.4%,31.6%,50.0%,71.4%,91.7%,36.6%,19.3%,38.0
Morehead State,Nick Gooden,All,154,31,88.3,102.4,105.5,35.5%,9.6°,10.3°,35.5,0.0%,0,0.417,.336,0.462,.384,45.2%,12.9%,35.5%,46.8%,67.7%,84.1%,31.5%,23.6%,107.0
Missouri State,Cody Kelly,All,145,23,92.8,100.2,102.6,43.5%,26.4°,14.1°,34.8,4.3%,1,0.28,.329,0.462,.501,26.1%,21.7%,26.1%,33.8%,66.7%,85.7%,8.5%,18.4%,155.0
Washington State,Nate Swarts,All,43,9,99.8,114.4,114.4,66.7%,15.6°,19.4°,44.4,22.2%,2,0.308,.373,0.462,.548,33.3%,44.4%,22.2%,55.8%,73.7%,85.7%,41.7%,25.0%,73.0
Fresno State,Justin Stransky,All,86,20,85.9,99.3,102.2,15.0%,19.5°,6.2°,30.0,0.0%,0,0.381,.264,0.462,.483,35.0%,15.0%,25.0%,33.7%,56.4%,95.5%,14.9%,10.3%,126.0
Coastal Carolina,Sam Antonacci,All,376,57,85.1,102.8,106.1,38.6%,3.1°,8.0°,35.1,3.5%,2,0.375,.336,0.462,.482,49.1%,14.0%,28.1%,30.3%,51.3%,96.2%,16.1%,9.6%,109.0
Akron,Evan Bottone,All,88,10,84.9,101.5,102.3,20.0%,19.1°,22.0°,30.0,10.0%,1,0.312,.207,0.461,.342,40.0%,50.0%,10.0%,25.0%,41.5%,82.4%,10.6%,27.3%,119.0
Evansville,BJ (Brodie) Peart,All,65,16,91.0,101.1,103.2,37.5%,13.2°,16.8°,43.8,12.5%,2,0.471,.417,0.461,.503,37.5%,25.0%,31.2%,70.8%,88.2%,86.7%,51.6%,17.4%,48.0
Utah Tech,Jack Walker,All,103,16,89.0,100.4,104.2,37.5%,1.9°,9.9°,43.8,6.2%,1,0.3,.293,0.461,.371,43.8%,6.2%,37.5%,39.8%,60.0%,83.3%,20.8%,14.6%,141.0
Jacksonville,Clayton Hodges,All,67,12,89.1,95.3,95.6,16.7%,17.5°,9.1°,66.7,0.0%,0,0.4,.303,0.461,.383,16.7%,25.0%,58.3%,56.7%,88.6%,87.1%,21.9%,18.4%,119.0
Pepperdine,Luke Pemberton,All,95,23,88.9,101.3,107.0,39.1%,8.7°,15.8°,26.1,0.0%,0,0.385,.248,0.461,.370,43.5%,21.7%,26.1%,42.1%,69.2%,92.6%,23.2%,17.5%,123.0
Delaware,Joey Loynd,All,112,16,96.7,104.1,105.0,68.8%,16.9°,9.8°,50.0,12.5%,2,0.312,.425,0.461,.586,31.2%,18.8%,37.5%,31.2%,58.3%,85.7%,10.9%,17.1%,151.0
New Mexico,Akili Carris,All,64,13,86.3,98.8,99.6,23.1%,3.7°,4.0°,30.8,0.0%,0,0.4,.408,0.461,.448,53.8%,7.7%,38.5%,45.3%,73.3%,100.0%,20.6%,13.8%,143.0
Rutgers,Ty Doucette,All,184,44,91.9,104.8,105.6,43.2%,17.5°,16.6°,38.6,13.6%,6,0.373,.305,0.46,.464,27.3%,18.2%,25.0%,48.4%,71.6%,90.6%,32.7%,24.7%,40.0
Kansas,John Nett,All,218,42,93.6,106.1,107.9,52.4%,2.1°,0.3°,28.6,4.8%,2,0.413,.375,0.46,.506,50.0%,14.3%,23.8%,36.7%,64.6%,96.8%,14.8%,7.5%,146.0
Marshall,Cameron Harthan,All,120,26,80.7,92.6,103.6,11.5%,3.7°,2.2°,34.6,0.0%,0,0.429,.358,0.46,.378,53.8%,3.8%,30.8%,45.0%,61.5%,87.5%,32.4%,16.7%,73.0
Fordham,Madden Ocko,All,77,11,73.5,88.3,94.5,0.0%,17.3°,-,9.1,0.0%,0,0.429,.193,0.46,.397,45.5%,9.1%,9.1%,44.2%,79.2%,78.9%,28.3%,26.5%,115.0
Santa Clara,Robert Hipwell,All,70,9,87.6,98.7,99.9,33.3%,17.7°,11.2°,33.3,0.0%,0,0.385,.310,0.46,.444,22.2%,33.3%,33.3%,38.6%,74.2%,78.3%,10.3%,22.2%,126.0
Nicholls,Kaden Amundson,All,31,8,90.8,96.7,96.9,37.5%,11.0°,11.1°,37.5,0.0%,0,0.444,.314,0.46,.338,50.0%,25.0%,25.0%,35.5%,61.1%,81.8%,0.0%,18.2%,106.0
Western Carolina,Nate Stocum,All,239,39,89.7,105.7,108.3,38.5%,20.9°,16.1°,38.5,12.8%,5,0.346,.289,0.459,.400,25.6%,30.8%,33.3%,43.1%,66.7%,87.9%,26.4%,23.3%,105.0
West Virginia,Michael Perazza,All,54,12,79.6,101.1,102.1,25.0%,-3.7°,10.9°,25.0,0.0%,0,0.375,.258,0.459,.295,58.3%,0.0%,25.0%,59.3%,78.3%,83.3%,45.2%,21.9%,5.0
Army,Derek Berg,All,73,11,93.5,106.6,109.2,45.5%,18.5°,7.6°,36.4,18.2%,2,0.4,.314,0.459,.448,36.4%,18.2%,27.3%,45.2%,72.4%,90.5%,27.3%,24.2%,131.0
Georgia Southern,Daniel Haab,All,51,9,84.7,101.1,102.4,33.3%,5.6°,9.7°,33.3,0.0%,0,0.364,.177,0.459,.351,44.4%,0.0%,22.2%,47.1%,66.7%,87.5%,29.6%,12.5%,84.0
Oral Roberts,Alex Rodgers,All,67,10,89.2,101.8,102.4,40.0%,19.7°,24.4°,30.0,10.0%,1,0.375,.204,0.459,.326,20.0%,40.0%,20.0%,46.3%,79.2%,84.2%,27.9%,22.6%,144.0
South Alabama,Lucas Ismaili,All,163,36,85.3,101.1,104.6,33.3%,13.8°,20.9°,30.6,8.3%,3,0.3,.297,0.458,.431,38.9%,30.6%,13.9%,44.2%,75.3%,85.5%,18.9%,15.3%,189.0
Campbell,Lawson Harrill,All,207,28,93.8,107.3,109.0,50.0%,21.2°,27.2°,32.1,17.9%,5,0.302,.261,0.458,.445,17.9%,42.9%,21.4%,35.7%,58.5%,75.0%,20.8%,25.7%,152.0
Stetson,Yohann Dessureault,All,155,27,92.2,105.8,109.2,48.1%,10.8°,11.3°,44.4,11.1%,3,0.342,.344,0.458,.425,40.7%,11.1%,37.0%,47.7%,65.8%,89.6%,31.7%,27.0%,40.0
Minnesota,Drew Berkland,All,91,12,83.0,101.8,102.6,33.3%,11.8°,23.1°,41.7,8.3%,1,0.353,.304,0.458,.450,33.3%,16.7%,33.3%,40.7%,68.4%,80.8%,20.8%,21.6%,98.0
