Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Winthrop,Charlie Evans,All,118,19,87.1,99.0,99.4,31.6%,8.6°,5.1°,36.8,0.0%,0,0.231,.283,0.334,.366,36.8%,26.3%,21.1%,49.2%,66.0%,77.4%,38.0%,27.6%,77.0
Rhode Island,Will Hindle,All,320,48,85.6,95.4,101.4,16.7%,14.3°,5.0°,25.0,0.0%,0,0.265,.176,0.334,.302,27.1%,25.0%,18.8%,37.2%,55.9%,88.9%,21.7%,22.7%,92.0
Kansas,Mike Koszewski,All,428,70,85.8,96.5,104.8,18.6%,2.1°,-1.0°,27.1,0.0%,0,0.298,.233,0.334,.328,55.7%,12.9%,25.7%,37.6%,62.2%,94.2%,17.4%,11.2%,115.0
Cal State Fullerton,Moises Guzman,All,514,63,89.9,105.1,107.9,39.7%,20.2°,17.6°,41.3,11.1%,7,0.252,.223,0.334,.330,28.6%,28.6%,25.4%,44.6%,75.3%,78.4%,22.4%,31.0%,104.0
Belmont,Landon Godsey,All,606,105,86.7,98.5,104.0,30.5%,19.4°,20.2°,38.1,4.8%,5,0.229,.264,0.334,.356,28.6%,18.1%,28.6%,43.9%,69.8%,89.4%,24.7%,22.6%,121.0
San Diego,Angelo Peraza,All,772,153,88.8,100.9,104.5,28.1%,12.9°,13.2°,35.9,2.6%,4,0.274,.286,0.334,.365,40.5%,20.9%,26.8%,39.2%,61.0%,91.6%,21.1%,13.2%,118.0
The Citadel,Thomas Rollauer,All,604,121,84.7,99.3,110.5,24.8%,11.0°,14.1°,35.5,3.3%,4,0.293,.281,0.334,.362,42.1%,13.2%,29.8%,42.2%,65.9%,90.7%,22.3%,16.5%,113.0
Loyola Marymount,Benny Casillas,All,642,126,84.3,98.9,101.9,22.2%,3.3°,4.3°,27.0,0.8%,1,0.285,.262,0.334,.350,55.6%,9.5%,19.8%,42.7%,66.2%,94.4%,25.7%,16.8%,93.0
Little Rock,Nico Baumbach,All,91,19,89.4,101.3,102.8,36.8%,16.0°,22.0°,31.6,10.5%,2,0.227,.254,0.334,.393,26.3%,42.1%,15.8%,45.1%,74.2%,82.6%,30.0%,24.4%,66.0
Pacific Lutheran,Brody Phinney,All,64,13,82.2,99.1,100.7,33.3%,-4.4°,14.0°,41.7,0.0%,0,0.235,.256,0.334,.329,58.3%,8.3%,33.3%,54.7%,75.0%,85.7%,38.9%,31.4%,120.0
SIUE,Mackenzie Mitchell,All,106,13,85.1,104.3,105.5,30.8%,-0.6°,27.4°,46.2,7.7%,1,0.227,.234,0.334,.348,46.2%,7.7%,38.5%,42.5%,67.4%,67.7%,23.3%,33.3%,110.0
Lindenwood,Anthony Stellato,All,114,21,87.7,101.8,104.5,33.3%,14.6°,15.4°,52.4,4.8%,1,0.3,.291,0.334,.343,28.6%,9.5%,42.9%,57.0%,76.5%,82.1%,41.3%,24.6%,87.0
Valparaiso,Connor Giusti,All,407,65,92.2,104.9,107.0,38.5%,12.4°,14.4°,36.9,6.2%,4,0.236,.286,0.334,.375,33.8%,16.9%,32.3%,41.0%,66.5%,87.0%,22.2%,21.6%,108.0
Stony Brook,Robert Taylor,All,103,18,86.1,103.6,105.1,27.8%,14.5°,7.2°,50.0,0.0%,0,0.318,.285,0.334,.291,38.9%,22.2%,33.3%,56.3%,77.3%,88.2%,40.7%,17.2%,58.0
Mount St. Mary's,Evan Meier,All,89,22,84.6,95.4,99.1,9.1%,10.0°,15.3°,31.8,0.0%,0,0.286,.228,0.333,.265,45.5%,9.1%,27.3%,50.6%,78.4%,79.3%,30.8%,26.7%,144.0
South Alabama,Robbie Petracci,All,224,43,87.9,105.6,109.5,34.9%,15.4°,17.5°,30.2,14.0%,6,0.232,.243,0.333,.380,27.9%,34.9%,20.9%,53.1%,84.0%,77.9%,35.7%,30.3%,63.0
South Alabama,Tyler Borges,All,523,82,84.7,98.3,105.7,24.4%,10.7°,8.9°,20.7,1.2%,1,0.245,.202,0.333,.301,45.1%,28.0%,15.9%,42.6%,67.8%,84.0%,21.5%,24.7%,115.0
Oral Roberts,Kyle Booker,All,188,30,88.8,104.3,107.1,36.7%,13.4°,9.7°,33.3,6.7%,2,0.238,.199,0.333,.325,43.3%,13.3%,16.7%,47.9%,80.5%,74.2%,22.6%,33.3%,104.0
Stetson,Brandon Hylton,All,280,45,90.9,107.0,107.8,35.6%,5.0°,11.4°,31.1,11.1%,5,0.254,.229,0.333,.379,35.6%,13.3%,22.2%,45.0%,68.2%,77.3%,30.0%,34.1%,73.0
Michigan,Jonathan Kim,All,420,72,84.0,100.6,108.2,23.6%,10.3°,12.3°,27.8,2.8%,2,0.262,.209,0.333,.296,43.1%,27.8%,19.4%,53.3%,74.6%,81.1%,31.4%,26.8%,83.0
Georgia Southern,JP Herrholz,All,111,22,89.6,101.4,107.9,45.5%,18.0°,11.1°,36.4,4.5%,1,0.286,.294,0.333,.346,27.3%,18.2%,36.4%,43.2%,60.0%,87.9%,26.8%,20.8%,111.0
Minnesota,Brady Jurgella,All,206,27,87.8,105.9,106.9,29.6%,2.9°,12.9°,33.3,14.8%,4,0.158,.201,0.333,.390,40.7%,25.9%,18.5%,40.8%,61.5%,73.2%,24.3%,32.1%,92.0
Southern Illinois,Cole Christman,All,199,40,84.6,101.1,107.3,35.0%,18.8°,9.9°,20.0,0.0%,0,0.271,.233,0.333,.318,37.5%,32.5%,10.0%,47.7%,73.2%,91.5%,23.5%,20.0%,150.0
Sacramento State,Matt Masciangelo,All,641,103,82.8,96.5,100.9,12.6%,20.7°,11.8°,33.0,0.0%,0,0.26,.233,0.333,.314,31.1%,26.2%,23.3%,38.1%,66.7%,92.1%,17.6%,17.6%,142.0
Chapman,Eli Biehl,All,64,9,78.7,102.5,105.5,44.4%,10.1°,16.0°,66.7,22.2%,2,0.25,.343,0.333,.470,44.4%,22.2%,33.3%,39.1%,66.7%,66.7%,18.9%,32.0%,141.0
Long Beach State,Armando Briseno,All,399,94,90.3,102.3,107.5,41.5%,9.6°,9.7°,26.6,1.1%,1,0.279,.284,0.333,.361,39.4%,20.2%,23.4%,50.1%,67.1%,91.2%,37.6%,20.0%,66.0
Northern Colorado,Zain Zinicola,All,172,27,80.8,100.5,102.2,18.5%,1.0°,14.9°,22.2,3.7%,1,0.286,.198,0.333,.255,63.0%,14.8%,7.4%,41.3%,65.8%,83.3%,23.2%,21.1%,121.0
Oklahoma State,Avery Ortiz,All,685,100,87.4,104.2,108.2,39.0%,15.5°,14.8°,34.0,7.0%,7,0.24,.207,0.332,.318,34.0%,28.0%,25.0%,41.3%,59.3%,83.5%,25.8%,27.6%,81.0
Quinnipiac,Dominick Proctor,All,134,11,78.8,95.7,97.6,18.2%,12.4°,11.5°,72.7,0.0%,0,0.273,.244,0.332,.331,18.2%,0.0%,72.7%,39.6%,57.4%,80.0%,24.7%,22.6%,118.0
Lipscomb,Carter Richey,All,262,42,86.0,102.1,106.3,26.2%,15.4°,14.5°,31.0,4.8%,2,0.276,.199,0.332,.286,33.3%,19.0%,23.8%,44.7%,68.5%,89.5%,27.2%,22.2%,113.0
Lindenwood,Mitchell Cummins,All,217,30,90.5,105.6,108.4,46.7%,6.0°,13.9°,33.3,10.0%,3,0.256,.288,0.332,.422,50.0%,20.0%,23.3%,34.6%,58.8%,76.7%,13.0%,25.3%,121.0
Seattle,Ryne Hays,All,117,23,85.7,100.5,100.9,26.1%,12.1°,10.9°,26.1,0.0%,0,0.269,.215,0.332,.277,34.8%,13.0%,21.7%,52.1%,84.4%,86.8%,31.9%,26.2%,115.0
Whitworth,Spencer Shipman,All,51,10,77.0,103.6,106.3,22.2%,-2.9°,20.3°,33.3,10.0%,1,0.25,.235,0.332,.315,55.6%,11.1%,33.3%,47.1%,85.7%,75.0%,32.4%,41.7%,80.0
Charlotte,Kaden Hopson,All,510,75,86.6,100.0,103.0,29.3%,14.6°,13.7°,41.3,1.3%,1,0.183,.263,0.332,.381,32.0%,24.0%,34.7%,34.7%,63.2%,87.8%,13.1%,18.6%,129.0
Saint Louis,Hayden Moore,All,54,8,85.1,96.7,98.2,12.5%,5.3°,0.5°,0.0,0.0%,0,0.25,.185,0.332,.292,62.5%,25.0%,12.5%,38.9%,59.1%,76.9%,25.0%,28.6%,142.0
UMBC,Leewood Molessa,All,94,12,93.6,104.1,111.2,66.7%,14.7°,21.5°,58.3,25.0%,3,0.263,.298,0.332,.444,25.0%,33.3%,41.7%,41.5%,62.9%,68.2%,28.8%,46.2%,66.0
Troy,Michael Bello,All,280,51,90.3,103.5,104.7,33.3%,19.1°,10.7°,35.3,0.0%,0,0.25,.312,0.332,.396,27.5%,23.5%,31.4%,36.8%,60.8%,88.2%,17.4%,14.6%,115.0
Central Michigan,Jack Eichler,All,77,15,81.2,92.9,93.6,6.7%,13.0°,-19.4°,20.0,0.0%,0,0.318,.191,0.332,.215,46.7%,20.0%,13.3%,45.5%,61.8%,81.0%,32.6%,31.4%,59.0
Sacramento State,Jorge Bojorquez,All,716,129,83.9,98.7,104.4,21.7%,14.9°,10.2°,41.9,1.6%,2,0.248,.260,0.332,.345,33.3%,20.9%,29.5%,40.6%,66.8%,91.1%,21.4%,21.3%,122.0
Florida,Cade Kurland,All,419,56,91.1,106.9,110.6,48.2%,20.8°,15.2°,32.1,12.5%,7,0.212,.241,0.332,.380,28.6%,25.0%,23.2%,45.1%,72.8%,80.9%,29.5%,33.9%,82.0
Pomona-Pitzer,Kade Morihara,All,70,8,71.6,88.8,89.1,0.0%,8.6°,-,25.0,0.0%,0,0.25,.211,0.332,.310,37.5%,25.0%,12.5%,37.1%,66.7%,100.0%,21.7%,7.7%,126.0
Illinois State,Luke Cheng,All,55,7,84.5,96.2,96.5,28.6%,-1.3°,4.6°,28.6,0.0%,0,0.25,.218,0.332,.293,57.1%,0.0%,42.9%,49.1%,81.8%,77.8%,27.3%,29.6%,84.0
Northern Kentucky,Liam McFadden-Ackman,All,339,45,91.9,106.6,114.5,40.0%,13.5°,19.4°,17.8,11.1%,5,0.183,.204,0.332,.346,35.6%,28.9%,8.9%,38.6%,51.7%,71.6%,29.1%,32.1%,73.0
Central Michigan,Jacob Donahue,All,197,31,85.2,95.3,96.8,12.9%,17.0°,10.4°,48.4,0.0%,0,0.326,.300,0.332,.335,29.0%,22.6%,41.9%,44.2%,66.3%,91.5%,25.9%,20.7%,61.0
UT Martin,Hunter Mclean,All,162,23,89.3,100.8,102.6,52.2%,20.9°,16.6°,52.2,8.7%,2,0.243,.234,0.332,.304,26.1%,21.7%,39.1%,40.1%,64.7%,75.0%,22.3%,38.5%,93.0
Oakland,Sam Griffith,All,259,50,80.5,98.2,100.3,12.0%,13.7°,4.9°,28.0,0.0%,0,0.297,.241,0.332,.293,44.0%,26.0%,20.0%,44.0%,67.9%,91.9%,26.7%,19.3%,91.0
Limestone,Tyler Champagne,All,58,8,76.1,94.3,94.9,0.0%,14.2°,-,37.5,0.0%,0,0.25,.272,0.332,.335,50.0%,25.0%,25.0%,34.5%,61.5%,62.5%,12.5%,35.0%,141.0
Clemson,Nolan Nawrocki,All,464,80,90.0,106.8,111.0,40.0%,17.5°,11.3°,33.8,6.2%,5,0.262,.269,0.332,.357,31.2%,22.5%,27.5%,44.4%,68.8%,89.1%,26.0%,20.4%,77.0
West Virginia,Tyler Cox,All,88,10,89.5,106.8,107.1,40.0%,13.6°,14.3°,50.0,10.0%,1,0.25,.221,0.332,.403,40.0%,0.0%,50.0%,30.7%,55.0%,81.8%,10.4%,33.3%,125.0
Utah,Matt Flaharty,All,346,52,89.2,101.0,103.0,21.2%,17.4°,14.2°,26.9,1.9%,1,0.25,.233,0.332,.339,32.7%,21.2%,26.9%,44.2%,67.1%,86.5%,25.7%,25.5%,112.0
Villanova,Josue Valdez,All,165,22,86.4,103.0,104.1,22.7%,19.7°,11.7°,36.4,4.5%,1,0.242,.220,0.332,.316,22.7%,40.9%,22.7%,39.4%,60.3%,81.8%,22.8%,29.2%,99.0
Caltech,Patrick Donahoe,All,38,8,72.9,92.2,95.1,12.5%,1.5°,14.9°,50.0,0.0%,0,0.25,.340,0.332,.385,62.5%,0.0%,37.5%,50.0%,84.6%,81.8%,32.0%,31.6%,106.0
CSU Bakersfield,Michael Pollard,All,93,14,79.8,92.7,94.8,7.1%,-1.2°,-4.4°,28.6,0.0%,0,0.353,.305,0.332,.302,50.0%,0.0%,28.6%,37.6%,59.5%,68.2%,23.2%,28.6%,72.0
Washington State,Alan Shibley,All,280,46,92.6,103.8,105.0,43.5%,23.6°,22.1°,30.4,13.0%,6,0.209,.177,0.332,.300,23.9%,30.4%,17.4%,39.3%,58.6%,71.8%,18.5%,28.2%,110.0
Central Arkansas,Jagger Schattle,All,97,13,88.7,97.2,102.0,30.8%,24.2°,7.1°,38.5,0.0%,0,0.333,.202,0.332,.253,30.8%,7.7%,30.8%,41.2%,61.4%,88.9%,24.5%,27.5%,84.0
Lehigh,Trystan Crawford,All,124,19,94.3,103.6,105.3,57.9%,0.3°,-0.6°,31.6,0.0%,0,0.25,.325,0.332,.419,52.6%,10.5%,26.3%,31.5%,50.9%,88.9%,16.9%,20.5%,103.0
Middle Tennessee,Brett Vondohlen,All,128,20,94.2,111.6,112.6,40.0%,8.9°,12.5°,35.0,5.0%,1,0.242,.218,0.332,.293,35.0%,15.0%,30.0%,53.1%,80.4%,73.2%,35.1%,41.2%,54.0
Abilene Christian,DJ Van Atten,All,477,77,88.9,103.2,111.2,32.5%,14.8°,7.4°,27.3,2.6%,2,0.263,.256,0.332,.363,35.1%,16.9%,27.3%,41.9%,64.4%,87.7%,25.5%,17.5%,110.0
Manhattan,Dylan Mayer,All,98,11,97.6,104.1,108.5,63.6%,30.1°,24.5°,36.4,0.0%,0,0.263,.216,0.332,.323,9.1%,36.4%,36.4%,40.8%,56.8%,60.0%,27.8%,42.5%,84.0
Washington,Braedon Terry,All,189,34,85.4,97.4,99.0,17.6%,19.9°,13.9°,52.9,0.0%,0,0.262,.286,0.332,.419,23.5%,23.5%,41.2%,37.0%,59.8%,87.3%,15.5%,14.3%,75.0
CSU Bakersfield,Jason Leon,All,139,32,84.4,96.1,99.8,21.9%,1.1°,4.9°,18.8,0.0%,0,0.294,.270,0.332,.317,56.2%,12.5%,18.8%,45.3%,69.2%,93.3%,24.3%,9.5%,106.0
UT Permian Basin,Carson Johnson,All,63,10,81.3,96.1,96.6,10.0%,-13.4°,5.9°,10.0,0.0%,0,0.25,.217,0.332,.293,80.0%,0.0%,10.0%,49.2%,92.3%,83.3%,18.9%,19.4%,152.0
Saint Peter's,Brendon Wilson,All,62,9,84.9,98.5,105.2,11.1%,11.1°,12.8°,44.4,0.0%,0,0.25,.297,0.332,.388,33.3%,11.1%,44.4%,35.5%,61.5%,62.5%,16.7%,31.8%,110.0
West Virginia,Grant Hussey,All,843,122,92.3,107.4,112.2,50.8%,14.2°,18.2°,38.5,13.1%,16,0.236,.271,0.331,.392,33.6%,27.0%,27.0%,47.9%,70.7%,73.9%,31.6%,34.4%,73.0
UAB,Darryl Buggs,All,613,89,85.0,99.6,107.0,25.8%,8.6°,5.3°,24.7,1.1%,1,0.275,.206,0.331,.303,48.3%,10.1%,14.6%,40.9%,60.0%,85.4%,24.4%,23.1%,80.0
Villanova,AJ Hansen,All,360,44,87.3,101.8,108.7,27.3%,14.8°,11.3°,38.6,0.0%,0,0.246,.220,0.331,.333,34.1%,18.2%,29.5%,32.8%,58.3%,84.0%,16.7%,25.4%,109.0
New Mexico State,Romeo Ballesteros,All,587,110,79.1,96.1,100.2,12.7%,12.4°,9.2°,27.3,0.0%,0,0.301,.236,0.331,.307,42.7%,23.6%,20.9%,42.1%,64.0%,91.9%,25.8%,17.0%,80.0
LSU,Alex Milazzo,All,408,62,86.3,96.5,99.7,12.9%,6.1°,6.4°,32.3,0.0%,0,0.284,.244,0.331,.317,51.6%,8.1%,25.8%,38.0%,54.9%,87.7%,22.8%,20.0%,98.0
Wake Forest,Austin Hawke,All,496,70,87.4,99.3,103.3,28.6%,17.9°,15.0°,35.7,1.4%,1,0.235,.217,0.331,.319,32.9%,31.4%,22.9%,38.5%,60.3%,78.1%,17.7%,27.2%,118.0
VCU,Eli Weisner,All,825,154,89.1,102.4,107.2,35.7%,15.9°,16.0°,37.7,3.9%,6,0.267,.273,0.331,.368,31.8%,28.6%,27.9%,47.5%,68.5%,86.9%,29.8%,23.2%,80.0
UAB,Jaxon Yoxtheimer,All,76,11,91.6,100.1,101.8,27.3%,7.2°,4.2°,27.3,0.0%,0,0.25,.272,0.331,.315,54.5%,18.2%,27.3%,44.7%,71.1%,77.8%,18.4%,17.6%,157.0
Cal State Fullerton,Jakob Schardt,All,461,64,86.3,100.8,103.0,28.1%,12.1°,14.8°,42.2,1.6%,1,0.298,.239,0.331,.323,42.2%,25.0%,28.1%,43.0%,64.6%,79.5%,27.9%,26.8%,98.0
George Mason,Ben Jones,All,452,105,84.3,101.0,104.9,25.7%,11.6°,13.3°,33.3,2.9%,3,0.261,.292,0.331,.364,38.1%,24.8%,27.6%,38.5%,62.7%,95.3%,18.5%,7.5%,135.0
UNC Wilmington,Aiden Evans,All,704,103,84.7,101.8,104.0,35.0%,2.0°,9.9°,32.0,2.9%,3,0.269,.244,0.331,.369,51.5%,13.6%,24.3%,42.0%,66.0%,90.7%,24.9%,17.6%,111.0
Charlotte,Brandon Stahlman,All,616,131,86.4,100.8,103.8,31.3%,5.1°,8.9°,24.4,1.5%,2,0.273,.254,0.331,.308,52.7%,17.6%,14.5%,49.5%,76.9%,91.9%,27.7%,16.4%,99.0
Texas Southern,Jaden Jones,All,76,16,89.4,100.9,101.1,31.2%,-9.3°,13.7°,18.8,0.0%,0,0.238,.191,0.331,.246,50.0%,6.2%,18.8%,53.9%,74.3%,84.6%,36.6%,36.6%,47.0
TCU,Luke Boyers,All,591,106,86.9,103.4,107.1,27.4%,14.1°,17.2°,26.4,6.6%,7,0.27,.215,0.33,.329,37.7%,17.9%,18.9%,49.9%,72.6%,79.4%,33.5%,33.2%,78.0
West Virginia,Aaron Jamison,All,329,31,86.2,102.7,112.0,35.5%,28.8°,23.8°,35.5,6.5%,2,0.227,.174,0.33,.275,19.4%,25.8%,25.8%,52.6%,77.6%,73.6%,30.1%,36.4%,94.0
Cornell,Caden Wildman,All,228,42,89.8,104.2,107.8,38.1%,10.7°,9.8°,38.1,4.8%,2,0.288,.247,0.33,.360,28.6%,19.0%,26.2%,49.1%,79.8%,82.3%,25.6%,22.3%,90.0
Princeton,Nick DiPietrantonio,All,343,73,89.3,105.6,110.0,38.4%,15.1°,11.8°,35.6,6.8%,5,0.28,.273,0.33,.366,30.1%,20.5%,32.9%,57.7%,77.1%,80.4%,36.6%,30.3%,70.0
Army,Addison Ainsworth,All,323,49,86.4,99.0,101.9,22.4%,17.8°,11.3°,40.8,0.0%,0,0.262,.250,0.33,.341,34.7%,26.5%,28.6%,40.6%,67.7%,97.7%,23.0%,10.7%,114.0
Wake Forest,Javar Williams,All,553,82,83.8,100.0,104.0,24.4%,0.0°,8.0°,24.4,0.0%,0,0.233,.260,0.33,.359,48.8%,13.4%,24.4%,39.2%,60.3%,80.9%,21.6%,23.0%,98.0
USC,Jacob Galloway,All,682,106,88.0,99.3,101.5,19.8%,14.3°,17.6°,29.2,3.8%,4,0.25,.228,0.33,.312,36.8%,20.8%,22.6%,46.0%,68.7%,84.1%,29.9%,20.1%,97.0
Wright State,Dane Thomas,All,104,14,83.4,98.6,101.0,14.3%,11.7°,13.6°,50.0,0.0%,0,0.2,.194,0.33,.315,21.4%,7.1%,42.9%,26.0%,43.2%,100.0%,16.4%,14.8%,109.0
Sacramento State,Tyler White,All,591,112,88.1,101.3,106.9,30.4%,7.6°,11.4°,36.6,3.6%,4,0.284,.261,0.33,.338,33.0%,12.5%,30.4%,45.5%,77.8%,87.3%,23.0%,18.2%,131.0
Samford,Josh Rodriguez,All,486,77,88.4,103.3,108.8,36.4%,20.2°,17.4°,23.4,2.6%,2,0.248,.198,0.33,.335,24.7%,29.9%,20.8%,44.9%,72.7%,80.1%,26.4%,32.6%,110.0
Delaware,Brett Lesher,All,435,75,89.6,106.7,107.8,36.0%,17.2°,8.1°,26.7,4.0%,3,0.291,.214,0.33,.286,36.0%,18.7%,22.7%,47.6%,66.1%,76.8%,33.3%,33.8%,82.0
Sam Houston State,Brady Christensen,All,217,24,96.1,103.8,105.2,66.7%,14.5°,9.8°,29.2,0.0%,0,0.286,.267,0.33,.337,50.0%,25.0%,16.7%,37.3%,55.9%,82.7%,23.4%,25.9%,95.0
NC State,Chase Nixon,All,498,88,86.0,101.1,105.2,25.0%,17.0°,5.5°,27.3,1.1%,1,0.253,.257,0.33,.375,36.4%,21.6%,22.7%,34.3%,59.4%,90.6%,17.9%,15.8%,126.0
Monmouth,Chris Andrews,All,221,42,87.5,103.8,106.3,40.5%,9.6°,8.6°,28.6,4.8%,2,0.278,.261,0.33,.347,33.3%,23.8%,23.8%,42.1%,68.5%,82.4%,16.8%,23.7%,114.0
Niagara,Rees Kozar,All,156,22,86.0,95.5,97.2,22.7%,14.0°,10.7°,31.8,0.0%,0,0.312,.207,0.33,.268,36.4%,22.7%,18.2%,46.8%,74.6%,80.0%,25.8%,21.9%,89.0
UCLA,Payton Brennan,All,495,71,88.9,106.2,109.9,40.8%,9.0°,13.0°,33.8,8.5%,6,0.274,.228,0.33,.297,43.7%,19.7%,29.6%,48.3%,67.5%,75.3%,31.0%,31.4%,80.0
UCF,Andrew Brait,All,610,99,86.7,97.5,99.2,21.2%,12.9°,4.5°,35.4,0.0%,0,0.282,.280,0.329,.356,38.4%,20.2%,26.3%,38.4%,61.2%,92.3%,22.0%,15.8%,109.0
Cornell,Owen Carlson,All,96,12,78.8,92.2,95.1,8.3%,10.5°,3.9°,25.0,0.0%,0,0.263,.181,0.329,.255,58.3%,16.7%,8.3%,35.4%,57.8%,80.8%,15.7%,23.5%,88.0
McNeese,Easton Dowell,All,103,19,81.3,95.7,99.8,15.8%,12.0°,2.3°,31.6,0.0%,0,0.261,.285,0.329,.337,42.1%,21.1%,21.1%,50.5%,68.2%,83.3%,37.3%,21.2%,71.0
San Diego State,Jacob McCombs,All,67,11,93.5,102.3,107.7,27.3%,21.3°,14.0°,18.2,0.0%,0,0.267,.213,0.329,.287,27.3%,27.3%,18.2%,49.3%,62.5%,80.0%,41.9%,39.4%,83.0
Sam Houston State,Blake Brown,All,138,14,86.3,96.3,99.7,21.4%,8.0°,14.4°,35.7,0.0%,0,0.25,.148,0.329,.227,42.9%,28.6%,21.4%,36.2%,57.6%,67.6%,20.3%,38.0%,100.0
Sacramento State,Cesar Valero,All,770,105,90.3,107.5,112.0,38.1%,19.5°,12.2°,33.3,6.7%,7,0.227,.223,0.329,.327,29.5%,17.1%,25.7%,38.7%,64.3%,75.7%,19.2%,34.6%,103.0
LSU,Mac Bingham,All,716,109,88.8,105.4,108.4,32.1%,5.8°,5.5°,18.3,4.6%,5,0.245,.203,0.329,.324,45.0%,11.9%,15.6%,36.6%,56.9%,87.0%,21.0%,20.6%,102.0
Maryland,Kevin Keister,All,682,120,85.2,99.8,106.0,28.3%,16.2°,10.0°,23.3,0.8%,1,0.236,.217,0.329,.314,37.5%,25.8%,16.7%,41.6%,65.0%,83.2%,24.0%,21.8%,105.0
Missouri,Brock Daniels,All,438,69,82.6,97.2,103.1,14.5%,10.4°,13.7°,31.9,2.9%,2,0.295,.185,0.329,.264,40.6%,15.9%,26.1%,51.6%,70.6%,80.3%,37.5%,31.0%,53.0
Indiana State,Josue Urdaneta,All,354,67,84.6,97.8,100.6,20.9%,14.0°,8.1°,31.3,1.5%,1,0.296,.238,0.329,.311,38.8%,28.4%,19.4%,48.0%,69.4%,88.2%,32.9%,19.4%,102.0
Tennessee Tech,Preston Ford,All,108,18,82.7,100.7,105.8,27.8%,14.9°,6.9°,38.9,5.6%,1,0.25,.276,0.329,.359,38.9%,11.1%,27.8%,49.1%,83.0%,69.2%,23.0%,37.7%,113.0
Alvin,Caden Miller,All,118,20,77.3,96.7,97.0,15.0%,14.1°,19.6°,40.0,0.0%,0,0.28,.262,0.329,.309,35.0%,25.0%,30.0%,45.8%,70.8%,94.1%,28.6%,14.8%,53.0
Tulane,Teo Banks,All,761,125,89.2,106.5,111.7,40.8%,27.3°,17.4°,32.8,9.6%,12,0.222,.225,0.329,.337,25.6%,29.6%,23.2%,50.7%,79.9%,81.6%,33.8%,26.7%,72.0
VCU,Griffin Boone,All,166,24,83.7,97.2,100.0,25.0%,5.0°,3.1°,29.2,0.0%,0,0.214,.259,0.329,.373,45.8%,12.5%,20.8%,36.1%,56.9%,84.8%,25.0%,20.0%,104.0
St. John's,Luke Orbon,All,535,87,85.4,102.9,106.3,32.2%,11.3°,10.3°,37.9,2.3%,2,0.27,.237,0.329,.306,35.6%,13.8%,29.9%,41.3%,61.3%,75.0%,24.0%,28.1%,96.0
UTRGV,Damian Rodriguez,All,91,18,92.2,101.8,101.9,44.4%,6.3°,13.3°,27.8,5.6%,1,0.261,.292,0.329,.375,44.4%,27.8%,22.2%,54.9%,73.0%,92.6%,42.6%,32.0%,100.0
Monmouth,Casey Caufield,All,410,82,84.1,98.6,102.5,19.5%,1.1°,5.5°,29.3,0.0%,0,0.309,.277,0.329,.319,48.8%,14.6%,26.8%,41.5%,67.4%,89.1%,19.1%,9.4%,122.0
UAB,Jake Smallwood,All,402,63,83.8,98.6,100.7,14.3%,9.2°,7.6°,28.6,1.6%,1,0.253,.230,0.329,.359,36.5%,12.7%,22.2%,40.3%,61.0%,87.4%,23.2%,17.9%,90.0
Anderson (SC),Gray Wells,All,117,31,82.3,98.1,105.6,28.6%,16.3°,10.3°,42.9,3.2%,1,0.324,.267,0.329,.297,40.0%,20.0%,40.0%,55.6%,82.5%,89.4%,30.0%,15.4%,107.0
Cal Poly,Zach Daudet,All,274,44,81.9,97.7,100.5,11.4%,25.7°,17.7°,36.4,0.0%,0,0.216,.219,0.329,.325,18.2%,38.6%,25.0%,31.0%,51.2%,90.5%,14.6%,15.3%,113.0
South Dakota State,Cohen Henry,All,90,9,79.6,102.0,103.5,22.2%,15.0°,19.7°,33.3,0.0%,0,0.176,.196,0.329,.337,44.4%,11.1%,33.3%,30.0%,42.9%,86.7%,21.8%,33.3%,129.0
UMES,Doyle McNew,All,71,13,82.3,95.2,97.3,30.8%,5.1°,-4.6°,30.8,0.0%,0,0.267,.377,0.329,.431,46.2%,15.4%,30.8%,54.9%,81.1%,80.0%,26.5%,23.1%,66.0
Tusculum,Omar Carreras,All,237,42,82.9,96.1,100.0,13.9%,21.4°,22.9°,30.6,0.0%,0,0.235,.198,0.329,.335,38.2%,41.2%,20.6%,42.6%,64.7%,89.3%,21.5%,14.9%,140.0
Texas,Casey Borba,All,335,44,88.7,104.5,106.7,40.9%,13.9°,11.1°,29.5,6.8%,3,0.238,.243,0.328,.337,40.9%,18.2%,20.5%,37.3%,62.5%,83.5%,20.1%,22.4%,114.0
Illinois State,Daniel Contreras,All,237,50,84.1,97.3,104.3,12.0%,15.3°,4.6°,28.0,0.0%,0,0.298,.242,0.328,.323,34.0%,24.0%,28.0%,51.5%,75.5%,95.9%,34.5%,12.3%,105.0
Boston College,Cam Caraher,All,518,70,87.4,99.4,101.8,30.0%,14.2°,23.3°,34.3,4.3%,3,0.234,.230,0.328,.346,37.1%,27.1%,27.1%,37.8%,62.9%,79.2%,18.0%,25.0%,130.0
