Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Minnesota,Brady Jurgella,All,173,22,87.2,106.2,106.9,31.8%,7.8°,22.1°,40.9,18.2%,4,0.182,.213,0.362,.411,31.8%,31.8%,22.7%,42.2%,61.5%,72.9%,26.3%,32.9%,89.0
UMass Lowell,Sean O'Leary,All,78,12,85.8,100.8,104.6,25.0%,13.9°,20.0°,25.0,0.0%,0,0.263,.129,0.362,.325,33.3%,16.7%,33.3%,52.6%,73.1%,63.2%,42.3%,39.0%,66.0
Quinnipiac,Dominick Proctor,All,91,7,78.3,96.4,97.6,28.6%,8.1°,11.5°,71.4,0.0%,0,0.312,.271,0.361,.349,28.6%,0.0%,71.4%,44.0%,65.9%,77.8%,26.0%,25.0%,119.0
Longwood,Ryan Perez,All,140,20,83.0,97.1,99.1,15.0%,22.7°,36.6°,30.0,0.0%,0,0.222,.139,0.361,.277,20.0%,35.0%,25.0%,37.9%,56.9%,93.9%,24.4%,11.3%,101.0
Gardner-Webb,Peter Capobianco,All,228,31,93.0,109.2,111.8,54.8%,26.3°,18.6°,41.9,19.4%,6,0.229,.270,0.361,.410,16.1%,25.8%,35.5%,41.7%,64.2%,80.0%,21.0%,30.5%,94.0
Vanderbilt,Troy LaNeve,All,451,70,93.4,107.2,108.7,55.7%,14.3°,11.6°,28.6,7.1%,5,0.253,.251,0.361,.358,38.6%,14.3%,28.6%,44.3%,71.4%,76.5%,25.6%,33.0%,129.0
Charleston Southern,Gavin Bogdanchik,All,150,29,85.5,102.7,103.7,34.5%,13.3°,11.5°,37.9,0.0%,0,0.286,.284,0.361,.417,34.5%,6.9%,34.5%,40.7%,62.1%,97.6%,23.8%,16.4%,94.0
Indiana,Jake Stadler,All,460,84,88.7,103.0,105.3,32.1%,18.5°,8.2°,39.3,3.6%,3,0.266,.294,0.361,.406,29.8%,25.0%,28.6%,38.5%,68.0%,94.0%,16.3%,14.1%,128.0
St. Bonaventure,Jackson DeJohn,All,166,17,83.5,101.2,103.3,41.2%,9.4°,13.3°,58.8,0.0%,0,0.286,.286,0.361,.388,35.3%,17.6%,41.2%,41.0%,61.5%,80.0%,27.7%,36.8%,89.0
Samford,Cade Carr,All,117,23,87.2,101.0,102.8,34.8%,12.1°,6.9°,26.1,4.3%,1,0.267,.247,0.361,.322,47.8%,4.3%,17.4%,44.4%,66.7%,78.1%,29.0%,34.6%,97.0
Pomona-Pitzer,Greg Pierantoni,All,266,61,86.5,98.3,99.6,21.3%,13.8°,18.0°,42.6,0.0%,0,0.333,.306,0.361,.363,32.8%,24.6%,31.1%,50.0%,69.5%,84.9%,37.3%,22.6%,110.0
Bellarmine,Will Aubel,All,117,24,86.8,99.0,100.0,20.8%,9.1°,17.1°,37.5,4.2%,1,0.303,.240,0.361,.275,33.3%,12.5%,33.3%,59.0%,76.5%,82.1%,45.5%,30.4%,69.0
Nevada,Josh Catacutan,All,197,31,83.2,98.0,100.2,12.9%,4.6°,6.3°,16.1,0.0%,0,0.282,.221,0.361,.312,54.8%,19.4%,9.7%,38.1%,65.0%,94.2%,19.7%,10.7%,106.0
San Diego,Ariel Armas,All,471,91,92.1,105.4,108.2,39.6%,11.5°,6.9°,29.7,1.1%,1,0.297,.280,0.361,.366,38.5%,17.6%,25.3%,40.6%,61.4%,91.7%,23.0%,16.2%,89.0
Villanova,Josue Valdez,All,153,21,86.1,103.0,104.1,23.8%,19.0°,11.7°,38.1,4.8%,1,0.267,.238,0.361,.339,23.8%,38.1%,23.8%,39.9%,60.0%,81.0%,22.9%,29.5%,95.0
George Mason,Reece Woody,All,338,69,84.9,99.9,103.2,26.1%,14.6°,5.5°,33.3,0.0%,0,0.304,.280,0.361,.330,27.5%,26.1%,30.4%,45.9%,78.8%,92.6%,23.4%,12.9%,108.0
Florida State,Drew Faurot,All,520,93,89.3,106.9,108.8,46.2%,10.9°,9.5°,38.7,5.4%,5,0.275,.289,0.361,.388,40.9%,14.0%,30.1%,52.7%,82.0%,88.1%,35.3%,24.8%,88.0
George Fox,Carson Coulter,All,134,28,80.9,97.3,99.1,16.0%,25.6°,19.3°,44.0,0.0%,0,0.258,.250,0.361,.413,27.3%,40.9%,31.8%,46.3%,76.3%,86.7%,22.7%,12.9%,124.0
St. John's,Blake Mayberry,All,425,80,86.1,97.8,101.2,18.8%,13.9°,18.8°,35.0,0.0%,0,0.295,.266,0.361,.385,33.8%,25.0%,23.8%,42.1%,66.1%,88.0%,25.0%,15.6%,97.0
Oral Roberts,Dawson Walls,All,109,13,79.3,98.3,99.0,16.7%,-4.5°,8.6°,16.7,0.0%,0,0.278,.198,0.361,.353,81.8%,0.0%,18.2%,39.4%,58.8%,93.3%,22.4%,23.3%,111.0
High Point,Dawson Harman,All,183,25,90.7,105.2,106.8,32.0%,15.9°,18.0°,48.0,12.0%,3,0.244,.201,0.361,.327,28.0%,24.0%,36.0%,53.6%,76.3%,82.8%,37.4%,40.8%,51.0
UCF,Andrew Brait,All,461,72,86.9,97.3,98.4,19.4%,16.5°,3.9°,38.9,0.0%,0,0.306,.290,0.36,.389,31.9%,20.8%,29.2%,35.4%,60.3%,91.2%,18.0%,12.3%,128.0
Longwood,Casey Gibbs,All,227,23,84.9,95.5,98.1,13.0%,17.9°,15.3°,47.8,0.0%,0,0.25,.183,0.36,.356,26.1%,26.1%,30.4%,28.2%,41.1%,78.4%,19.7%,25.0%,93.0
Villanova,Michael Whooley,All,262,43,89.4,102.4,105.4,41.9%,15.1°,14.0°,39.5,7.0%,3,0.286,.291,0.36,.379,37.2%,23.3%,30.2%,40.5%,62.6%,86.1%,23.1%,19.8%,110.0
Marshall,Cameron Harthan,All,357,81,87.1,100.7,103.1,24.7%,11.5°,4.9°,27.2,0.0%,0,0.311,.279,0.36,.323,40.7%,13.6%,22.2%,50.1%,74.3%,90.7%,33.8%,12.3%,78.0
East Carolina,Bristol Carter,All,284,62,82.2,97.3,98.9,9.7%,-0.6°,9.9°,24.2,0.0%,0,0.347,.243,0.36,.279,53.2%,9.7%,19.4%,44.4%,58.1%,90.7%,32.9%,21.4%,65.0
Columbia,Owen Estabrook,All,278,42,90.0,100.3,102.7,31.0%,17.2°,18.3°,31.0,2.4%,1,0.269,.200,0.36,.328,28.6%,31.0%,21.4%,39.2%,65.9%,84.3%,17.1%,22.0%,147.0
Lafayette,Blaze Fadio,All,486,60,90.7,100.7,104.3,35.0%,26.5°,23.9°,36.7,5.0%,3,0.263,.176,0.36,.319,20.0%,33.3%,20.0%,39.9%,61.1%,73.5%,23.0%,32.0%,120.0
BYU,Brock Watkins,All,258,45,89.5,105.1,107.3,37.8%,12.1°,17.6°,28.9,6.7%,3,0.25,.272,0.36,.416,42.2%,22.2%,20.0%,45.3%,76.2%,73.8%,24.2%,30.8%,122.0
Georgia,Sebastian Murillo,All,242,40,90.0,102.9,103.9,47.5%,8.6°,3.2°,22.5,2.5%,1,0.265,.240,0.36,.364,50.0%,15.0%,17.5%,33.9%,56.2%,90.5%,14.6%,17.1%,109.0
George Washington,Robby Wacker,All,406,84,87.5,100.5,103.5,27.4%,14.0°,6.8°,22.6,1.2%,1,0.295,.258,0.36,.347,42.9%,26.2%,17.9%,45.1%,75.0%,93.0%,23.1%,14.2%,127.0
Indiana,Josh Pyne,All,607,127,86.0,102.9,108.2,37.0%,12.3°,9.2°,33.9,2.4%,3,0.309,.281,0.36,.340,38.6%,18.9%,27.6%,44.8%,63.8%,87.4%,27.8%,21.0%,80.0
Belmont,Brodey Heaton,All,489,93,87.0,105.9,108.7,34.4%,12.5°,10.0°,25.8,5.4%,5,0.259,.247,0.36,.346,45.2%,20.4%,18.3%,44.4%,69.6%,81.2%,24.7%,27.6%,89.0
Coker,Gabriel Santiago,All,52,10,86.5,92.3,92.7,10.0%,-5.0°,-15.8°,20.0,0.0%,0,0.3,.280,0.36,.318,60.0%,0.0%,20.0%,32.7%,57.1%,91.7%,16.1%,5.9%,110.0
Seton Hall,Cole Zak,All,259,56,93.9,109.8,111.0,48.2%,11.0°,7.8°,32.1,7.1%,4,0.254,.323,0.36,.414,33.9%,23.2%,26.8%,56.0%,81.3%,89.7%,38.2%,22.8%,60.0
Georgetown,Josh Rolling,All,200,31,88.7,103.7,105.7,29.0%,7.3°,8.8°,48.4,0.0%,0,0.317,.339,0.36,.396,35.5%,16.1%,45.2%,38.5%,55.1%,89.8%,25.2%,23.4%,97.0
Yale,Alec Atkinson,All,271,59,83.1,97.9,102.5,18.6%,13.7°,7.9°,22.0,0.0%,0,0.329,.211,0.36,.324,33.9%,15.3%,13.6%,44.6%,72.6%,90.9%,26.7%,13.2%,115.0
Yale,Jake Williams,All,366,52,88.4,98.5,102.8,25.0%,5.9°,9.7°,34.6,0.0%,0,0.292,.256,0.36,.360,38.5%,7.7%,34.6%,41.8%,67.2%,84.1%,27.7%,28.1%,110.0
Marshall,Elijah Vogelsong-Lewis,All,423,62,85.7,102.7,105.5,27.4%,18.2°,14.9°,35.5,11.3%,7,0.238,.227,0.36,.349,32.3%,25.8%,19.4%,37.6%,58.7%,84.3%,21.3%,26.4%,93.0
New Orleans,Diego Villescas,All,300,48,89.0,99.7,103.6,27.1%,25.3°,14.4°,31.2,2.1%,1,0.234,.239,0.36,.346,18.8%,29.2%,27.1%,35.0%,58.3%,84.0%,14.9%,18.1%,104.0
Oregon,Jack Brooks,All,74,12,82.4,100.0,101.4,25.0%,2.1°,13.9°,25.0,0.0%,0,0.312,.203,0.36,.344,58.3%,8.3%,16.7%,39.2%,63.9%,78.3%,15.8%,17.2%,159.0
Limestone,Trevor Morrell,All,60,12,81.9,92.0,93.1,0.0%,-4.4°,-,25.0,0.0%,0,0.357,.325,0.36,.320,66.7%,8.3%,25.0%,45.0%,71.4%,75.0%,21.9%,22.2%,135.0
Dallas Baptist,Ben Tyron,All,65,15,92.5,107.9,108.0,46.7%,23.4°,16.7°,20.0,6.7%,1,0.294,.335,0.36,.524,33.3%,41.7%,25.0%,47.7%,69.0%,100.0%,30.6%,25.8%,56.0
Holy Cross,Colin Brown,All,199,37,83.7,96.5,101.3,18.9%,13.7°,13.7°,24.3,0.0%,0,0.349,.249,0.36,.311,43.2%,10.8%,27.0%,41.2%,60.0%,94.1%,27.2%,17.1%,115.0
Alcorn State,Reyfield Adams III,All,67,7,88.2,89.8,90.0,14.3%,-1.2°,-8.6°,28.6,0.0%,0,0.273,.234,0.36,.313,57.1%,0.0%,28.6%,53.7%,92.6%,84.0%,27.5%,19.4%,145.0
Pacific,Kaden Petersen,All,212,32,84.7,99.9,102.8,25.0%,10.2°,12.1°,18.8,0.0%,0,0.275,.171,0.359,.285,34.4%,18.8%,18.8%,40.6%,62.5%,83.6%,25.0%,16.3%,100.0
Rice,Kyte McDonald,All,270,50,79.2,98.6,104.1,28.0%,13.0°,8.8°,30.0,4.0%,2,0.279,.205,0.359,.307,48.0%,22.0%,16.0%,47.8%,65.8%,83.5%,33.3%,24.8%,49.0
Morehead State,Gabriel Sepulveda,All,199,37,86.8,98.2,100.9,21.6%,11.3°,9.7°,35.1,0.0%,0,0.298,.278,0.359,.355,32.4%,21.6%,27.0%,41.2%,60.9%,73.6%,25.9%,34.1%,101.0
Kennesaw State,Isaac Bouton,All,267,42,92.0,104.8,107.2,42.9%,23.0°,16.9°,31.0,11.9%,5,0.226,.267,0.359,.424,28.6%,26.2%,21.4%,41.6%,64.5%,91.5%,25.5%,16.2%,70.0
NC State,Noah Soles,All,352,53,88.1,101.3,107.3,30.2%,12.2°,5.1°,28.3,0.0%,0,0.206,.253,0.359,.378,37.7%,24.5%,26.4%,29.5%,53.9%,90.2%,11.0%,15.4%,131.0
Liberty,Cameron Foster,All,536,82,91.4,105.2,108.4,37.8%,21.4°,13.3°,31.7,3.7%,3,0.256,.224,0.359,.340,25.6%,30.5%,28.0%,45.1%,71.6%,77.4%,25.4%,30.6%,100.0
Davidson,Jake Wilhoit,All,419,48,90.7,105.7,108.4,43.8%,15.8°,7.6°,33.3,8.3%,4,0.256,.227,0.359,.335,31.2%,22.9%,29.2%,40.8%,69.6%,78.2%,21.0%,29.8%,134.0
George Mason,Toby Hueber,All,60,9,83.4,97.7,99.7,22.2%,3.9°,19.0°,55.6,11.1%,1,0.273,.350,0.359,.472,44.4%,22.2%,33.3%,30.0%,44.4%,83.3%,18.2%,22.2%,68.0
Utah,Kaden Carpenter,All,458,77,90.4,105.0,109.3,36.4%,9.9°,8.3°,18.2,2.6%,2,0.283,.230,0.359,.336,45.5%,23.4%,15.6%,46.1%,68.9%,86.6%,27.4%,26.1%,94.0
Baylor,Daniel Altman,All,517,80,86.7,101.1,106.7,33.8%,8.8°,14.5°,36.2,0.0%,0,0.292,.266,0.359,.349,42.5%,15.0%,27.5%,39.5%,64.7%,82.3%,21.1%,26.0%,129.0
Bryant,Justin Hackett,All,60,9,86.9,96.8,98.3,22.2%,19.5°,38.4°,11.1,0.0%,0,0.25,.226,0.359,.369,33.3%,33.3%,11.1%,41.7%,67.9%,78.9%,18.8%,20.0%,130.0
Georgia,Logan Jordan,All,277,38,91.7,107.8,112.3,60.5%,7.5°,12.8°,34.2,5.3%,2,0.235,.282,0.359,.419,44.7%,18.4%,28.9%,36.5%,62.4%,87.2%,15.1%,18.8%,104.0
William & Mary,Anthony Greco,All,453,89,88.2,103.7,107.1,31.5%,16.7°,14.6°,33.7,2.2%,2,0.28,.272,0.359,.373,29.2%,32.6%,23.6%,38.9%,60.5%,88.1%,22.5%,16.5%,133.0
Anderson (SC),Luke Poole,All,103,19,85.6,101.3,107.1,31.6%,1.9°,4.4°,15.8,0.0%,0,0.308,.192,0.359,.279,70.6%,11.8%,17.6%,55.3%,79.2%,76.3%,34.5%,26.3%,100.0
Omaha,Noah Greise,All,343,50,88.2,103.7,112.7,42.0%,6.8°,12.9°,34.0,6.0%,3,0.297,.257,0.359,.334,38.0%,20.0%,26.0%,41.1%,63.2%,81.6%,22.9%,28.4%,100.0
Mount St. Mary's,Shane Wockley,All,261,41,88.2,105.1,106.5,34.1%,17.5°,17.0°,26.8,4.9%,2,0.262,.236,0.359,.330,34.1%,26.8%,17.1%,51.3%,83.5%,73.3%,30.4%,36.6%,117.0
Pacific,Jack Metcho,All,182,29,89.9,100.5,103.5,41.4%,12.5°,14.6°,48.3,0.0%,0,0.243,.309,0.359,.417,34.5%,20.7%,37.9%,30.2%,54.0%,89.4%,8.4%,10.9%,116.0
San Francisco,Charles Antoine Pelletier,All,147,21,79.4,92.5,92.7,0.0%,23.1°,-,47.6,0.0%,0,0.273,.180,0.359,.236,23.8%,28.6%,19.0%,48.3%,68.9%,78.6%,33.7%,31.0%,66.0
St. Thomas (MN),Joe Roder,All,59,12,89.1,100.6,102.9,25.0%,13.0°,15.0°,66.7,0.0%,0,0.333,.465,0.359,.517,33.3%,8.3%,50.0%,39.0%,53.1%,88.2%,22.2%,21.7%,111.0
Centenary (LA),Collin Pitts,All,134,24,83.4,100.0,101.9,16.7%,11.2°,2.7°,33.3,0.0%,0,0.344,.215,0.359,.275,29.2%,25.0%,33.3%,50.0%,81.8%,95.6%,27.8%,17.9%,123.0
Charleston Southern,Lucas Pringle,All,288,39,83.4,96.4,100.4,20.5%,11.3°,18.5°,28.2,0.0%,0,0.28,.207,0.359,.316,35.9%,17.9%,25.6%,34.7%,50.9%,88.9%,25.3%,21.0%,97.0
Jackson State,Lenny Montesano,All,36,7,94.7,99.2,99.7,57.1%,17.9°,5.6°,42.9,0.0%,0,0.333,.266,0.358,.262,28.6%,14.3%,42.9%,50.0%,69.2%,100.0%,39.1%,27.8%,35.0
BYU,Collin Reuter,All,559,72,95.5,108.3,111.0,48.6%,12.4°,10.7°,33.3,13.9%,10,0.235,.291,0.358,.431,41.7%,19.4%,23.6%,40.4%,61.8%,75.5%,26.0%,37.6%,93.0
Lehigh,Robbie Carvelli,All,51,7,90.4,96.5,97.1,42.9%,12.2°,0.0°,28.6,0.0%,0,0.3,.288,0.358,.286,57.1%,14.3%,28.6%,49.0%,71.4%,73.3%,33.3%,32.0%,51.0
Fairfield,Luke Nomura,All,221,30,92.3,101.3,101.9,50.0%,18.7°,17.7°,46.7,3.3%,1,0.267,.267,0.358,.359,26.7%,33.3%,33.3%,41.2%,70.3%,81.2%,20.8%,24.2%,112.0
San Diego State,Jacob McCombs,All,53,8,93.8,103.2,107.7,25.0%,21.1°,23.0°,25.0,0.0%,0,0.273,.249,0.358,.341,25.0%,25.0%,25.0%,49.1%,63.2%,75.0%,41.2%,38.5%,97.0
Lindenwood,Mitchell Cummins,All,189,28,91.6,105.6,108.4,50.0%,6.8°,13.9°,35.7,10.7%,3,0.273,.330,0.358,.478,50.0%,21.4%,25.0%,33.3%,59.3%,84.3%,11.7%,19.0%,126.0
Arkansas,Parker Rowland,All,144,15,90.4,100.1,101.8,46.7%,12.6°,18.1°,46.7,0.0%,0,0.19,.186,0.358,.380,26.7%,40.0%,26.7%,35.4%,66.7%,77.5%,13.1%,25.5%,119.0
Arkansas,Kendall Diggs,All,764,106,92.4,104.8,107.3,46.2%,17.2°,15.4°,33.0,5.7%,6,0.252,.266,0.358,.370,32.1%,27.4%,22.6%,35.1%,52.1%,84.3%,20.3%,22.4%,89.0
Wake Forest,Austin Hawke,All,301,48,88.1,100.1,103.3,27.1%,19.3°,14.9°,33.3,2.1%,1,0.274,.247,0.358,.334,29.2%,31.2%,22.9%,36.5%,58.6%,84.7%,16.0%,20.0%,116.0
Dallas Baptist,Nathan Humphreys,All,468,79,89.1,102.3,108.3,30.4%,19.1°,13.2°,34.2,5.1%,4,0.24,.237,0.358,.348,26.6%,36.7%,22.8%,43.8%,68.0%,79.7%,25.3%,23.4%,111.0
New Mexico,Chase Weissenborn,All,222,41,81.8,97.0,98.3,12.2%,12.4°,10.0°,36.6,0.0%,0,0.333,.250,0.358,.302,46.3%,17.1%,24.4%,44.1%,67.4%,88.7%,27.7%,24.5%,94.0
James Madison,Wyatt Peifer,All,517,85,89.0,102.5,105.0,32.9%,18.5°,19.2°,44.7,7.1%,6,0.282,.245,0.358,.383,29.4%,27.1%,30.6%,49.7%,74.0%,86.3%,30.7%,21.0%,102.0
UMass Lowell,Roddy Hernandez,All,206,22,81.0,91.1,98.2,4.5%,5.1°,5.4°,27.3,0.0%,0,0.297,.196,0.358,.331,54.5%,4.5%,31.8%,42.7%,69.9%,58.6%,24.4%,43.2%,101.0
Arizona,Blake McDonald,All,213,43,89.6,100.6,108.2,44.2%,19.1°,13.3°,20.9,2.3%,1,0.292,.290,0.358,.393,39.5%,27.9%,18.6%,46.5%,70.2%,77.3%,27.7%,27.3%,105.0
Kansas State,Jaden Parsons,All,294,54,84.6,97.8,101.4,24.1%,12.3°,10.7°,35.2,1.9%,1,0.306,.273,0.358,.374,42.6%,22.2%,27.8%,38.8%,65.0%,93.4%,21.5%,17.5%,119.0
Charlotte,Brandon Stahlman,All,441,96,87.1,101.2,103.8,35.4%,8.9°,9.1°,26.0,2.1%,2,0.288,.259,0.358,.326,46.9%,20.8%,15.6%,49.7%,77.7%,93.6%,25.9%,12.8%,107.0
Southern Miss,Braden Luke,All,94,17,92.2,106.1,106.2,58.8%,3.2°,15.4°,29.4,5.9%,1,0.286,.324,0.358,.405,52.9%,11.8%,29.4%,45.7%,65.0%,84.6%,31.5%,18.6%,94.0
Northern Kentucky,Jake Paulick,All,213,29,90.3,107.9,109.7,34.5%,3.4°,5.3°,20.7,6.9%,2,0.282,.267,0.358,.327,58.6%,13.8%,13.8%,39.9%,52.5%,88.7%,28.6%,18.8%,52.0
Monmouth,Austin Denlinger,All,241,52,88.8,101.8,105.8,42.3%,9.4°,11.0°,28.8,1.9%,1,0.286,.261,0.358,.352,42.3%,21.2%,21.2%,51.0%,70.0%,92.2%,35.1%,16.3%,87.0
Mount St. Mary's,JT Landwehr,All,307,55,80.6,96.1,100.8,7.3%,0.2°,15.3°,30.9,0.0%,0,0.317,.292,0.358,.320,54.5%,7.3%,25.5%,33.2%,47.6%,96.6%,23.5%,4.9%,93.0
Dayton,Alejandro Cazorla,All,191,26,84.9,95.3,99.8,7.7%,26.1°,27.1°,42.3,0.0%,0,0.257,.192,0.358,.288,11.5%,38.5%,26.9%,49.2%,70.0%,85.7%,34.2%,31.9%,66.0
UT Permian Basin,Carson Johnson,All,62,9,79.3,93.2,93.9,0.0%,-15.8°,-,11.1,0.0%,0,0.273,.181,0.358,.268,77.8%,0.0%,11.1%,48.4%,92.0%,82.6%,18.9%,20.0%,152.0
Northwestern State,Balin Valentine,All,73,17,89.5,102.6,103.3,41.2%,12.5°,15.1°,29.4,11.8%,2,0.286,.301,0.358,.407,41.2%,11.8%,23.5%,53.4%,81.1%,90.0%,25.0%,20.5%,106.0
UTRGV,Armani Raygoza,All,96,19,93.0,104.3,104.9,47.4%,21.3°,11.6°,36.8,5.3%,1,0.308,.293,0.358,.343,21.1%,15.8%,26.3%,50.0%,63.3%,87.1%,36.2%,25.0%,48.0
Illinois State,Daniel Contreras,All,185,38,83.2,97.1,104.3,10.5%,14.8°,6.3°,31.6,0.0%,0,0.318,.252,0.357,.333,34.2%,21.1%,31.6%,50.3%,77.0%,94.7%,32.4%,16.1%,110.0
Western Kentucky,Eli Burwash,All,166,37,86.6,95.5,99.1,16.2%,18.7°,5.4°,43.2,0.0%,0,0.333,.291,0.357,.372,29.7%,16.2%,32.4%,40.4%,68.1%,93.9%,19.1%,14.9%,106.0
Ohio,AJ Rausch,All,93,18,82.2,99.3,105.7,27.8%,17.1°,14.6°,27.8,0.0%,0,0.273,.204,0.357,.263,33.3%,33.3%,22.2%,53.8%,80.0%,80.6%,29.2%,20.0%,101.0
Oakland,Gavin Arseneau,All,60,10,81.5,93.3,94.4,0.0%,18.0°,-,30.0,0.0%,0,0.231,.260,0.357,.332,30.0%,40.0%,20.0%,46.7%,71.4%,75.0%,25.0%,28.6%,82.0
Delaware,Aiden Stewart,All,357,54,89.9,102.2,104.6,35.2%,12.8°,10.4°,33.3,5.6%,3,0.246,.247,0.357,.348,29.6%,24.1%,27.8%,38.1%,64.1%,82.0%,17.9%,22.8%,122.0
Bucknell,Andrew Swenson,All,111,23,88.6,99.1,102.8,34.8%,10.7°,21.2°,30.4,0.0%,0,0.241,.282,0.357,.334,30.4%,21.7%,26.1%,47.7%,80.0%,75.0%,25.8%,35.8%,112.0
UMass,Braden Sullivan,All,176,28,90.6,102.1,103.8,39.3%,16.5°,12.8°,39.3,0.0%,0,0.25,.212,0.357,.352,28.6%,28.6%,32.1%,38.1%,55.3%,83.0%,22.0%,22.4%,91.0
Texas A&M-Corpus Christi,Josh Blount,All,85,16,84.2,97.3,101.5,25.0%,4.2°,7.7°,31.2,0.0%,0,0.3,.274,0.357,.335,43.8%,25.0%,18.8%,42.4%,63.6%,82.1%,19.5%,27.8%,124.0
Cal State Fullerton,Moises Guzman,All,409,50,91.3,105.2,107.9,44.0%,19.8°,16.9°,40.0,10.0%,5,0.265,.223,0.357,.327,28.0%,30.0%,28.0%,43.0%,73.7%,78.6%,21.0%,30.7%,103.0
UC San Diego,Noah Sudyka,All,153,24,91.4,103.7,104.8,41.7%,14.4°,22.9°,37.5,8.3%,2,0.265,.272,0.357,.414,33.3%,41.7%,12.5%,43.8%,70.0%,92.9%,26.9%,23.9%,113.0
Tulane,Gavin Schulz,All,598,107,88.9,102.5,106.3,39.3%,11.9°,14.4°,37.4,5.6%,6,0.275,.269,0.357,.364,38.3%,26.2%,28.0%,48.0%,75.5%,88.1%,24.1%,20.6%,104.0
Cal State Northridge,Shunsuke Sakaino,All,483,79,88.5,101.2,104.9,29.1%,3.7°,10.0°,38.0,1.3%,1,0.301,.247,0.357,.337,44.3%,12.7%,30.4%,44.1%,71.9%,87.4%,24.6%,25.8%,91.0
Utah,Matt Flaharty,All,283,42,89.5,101.3,103.0,23.8%,20.3°,14.0°,23.8,2.4%,1,0.263,.228,0.357,.353,33.3%,23.8%,23.8%,43.1%,66.4%,88.9%,25.5%,23.0%,115.0
Dartmouth,Jackson Hower,All,130,27,91.0,102.7,105.3,37.0%,6.1°,6.9°,25.9,0.0%,0,0.324,.239,0.357,.283,40.7%,11.1%,18.5%,42.3%,66.0%,82.9%,26.0%,21.8%,85.0
Ball State,Hunter Dobbins,All,101,14,95.2,104.5,104.6,64.3%,18.0°,20.3°,42.9,0.0%,0,0.273,.329,0.357,.409,21.4%,28.6%,42.9%,52.5%,68.9%,83.9%,39.3%,24.5%,66.0
Western Carolina,Cole Jones,All,93,11,79.3,98.6,100.3,18.2%,-7.0°,30.1°,27.3,0.0%,0,0.235,.209,0.357,.292,63.6%,9.1%,27.3%,40.9%,50.0%,84.6%,37.3%,28.9%,83.0
VMI,Owen Prince,All,374,64,86.9,96.6,99.1,17.2%,10.6°,10.7°,37.5,0.0%,0,0.293,.234,0.357,.320,39.1%,18.8%,28.1%,44.7%,67.0%,86.9%,23.4%,16.8%,124.0
Texas State,Aaron Lugo,All,162,34,88.2,100.8,102.9,29.4%,9.8°,13.2°,26.5,0.0%,0,0.3,.231,0.357,.329,44.1%,11.8%,23.5%,44.4%,68.3%,92.9%,20.0%,16.7%,116.0
UMass,Austin Burgess,All,198,33,88.7,105.1,106.9,36.4%,21.0°,15.9°,42.4,0.0%,0,0.286,.290,0.357,.423,27.3%,21.2%,30.3%,35.9%,58.0%,87.2%,20.5%,21.1%,103.0
Kennesaw State,Jackson Chirello,All,226,28,91.2,105.0,106.0,39.3%,9.0°,6.4°,28.6,0.0%,0,0.25,.272,0.357,.378,42.9%,14.3%,28.6%,38.5%,58.8%,83.0%,27.4%,32.2%,73.0
Missouri,Jeric Curtis,All,258,39,86.1,103.4,109.3,23.1%,4.0°,13.3°,33.3,5.1%,2,0.328,.203,0.356,.314,46.2%,17.9%,20.5%,51.6%,73.2%,77.8%,31.9%,30.8%,72.0
Gonzaga,Kevin Spear,All,52,8,88.8,95.7,101.2,12.5%,29.0°,19.5°,62.5,0.0%,0,0.3,.208,0.356,.286,0.0%,25.0%,62.5%,42.3%,66.7%,93.8%,21.4%,22.7%,126.0
Nevada,Justin Acal,All,398,70,88.9,102.8,105.8,41.4%,21.3°,19.9°,38.6,4.3%,3,0.286,.229,0.356,.332,24.3%,22.9%,35.7%,51.0%,77.5%,75.9%,27.5%,29.1%,112.0
Cornell,Caden Wildman,All,170,36,88.9,104.8,107.8,36.1%,7.8°,7.2°,36.1,5.6%,2,0.326,.251,0.356,.344,33.3%,13.9%,25.0%,53.5%,86.5%,84.4%,28.1%,22.0%,85.0
Memphis,Tyler Heckert,All,57,6,79.9,108.8,110.2,33.3%,7.3°,14.0°,33.3,16.7%,1,0.25,.205,0.356,.293,33.3%,16.7%,33.3%,35.1%,40.0%,60.0%,31.2%,50.0%,15.0
Old Dominion,Alex Bouche,All,444,67,92.6,109.5,112.2,38.8%,17.1°,11.6°,31.3,6.0%,4,0.284,.242,0.356,.361,25.4%,29.9%,28.4%,40.8%,62.9%,81.5%,23.1%,29.3%,93.0
McNeese,Easton Dowell,All,36,9,84.3,95.5,95.9,22.2%,-6.9°,-3.8°,22.2,0.0%,0,0.3,.405,0.356,.431,66.7%,0.0%,22.2%,50.0%,60.0%,77.8%,42.9%,22.2%,53.0
Cincinnati,Lauden Brooks,All,561,87,86.1,102.9,107.0,29.9%,17.1°,9.3°,32.2,3.4%,3,0.306,.218,0.356,.329,33.3%,24.1%,25.3%,40.5%,58.6%,86.4%,25.8%,23.3%,83.0
